date,capacity,turnover,high,low,close,change,transaction_volume,stock_code_id,open
2022-11-03,3464912,128268324,37.4,36.6,37.3,-0.2,2112,1102,36.9
2022-11-04,4278251,158489296,37.45,36.85,37.45,0.15,2262,1102,36.9
2022-11-07,3382895,127252261,37.8,37.35,37.6,0.15,1897,1102,37.5
2022-11-08,4065330,153965987,38.1,37.5,37.95,0.35,2897,1102,37.55
2022-11-09,4687959,179643145,38.5,38.05,38.5,0.55,2587,1102,38.1
2022-11-10,3122447,120422154,38.75,38.45,38.55,0.05,2168,1102,38.55
2022-11-11,5753502,224541690,39.35,38.7,39.05,0.5,3091,1102,38.9
2022-11-14,9991435,401444004,40.6,39.15,40.6,1.55,5171,1102,39.2
2022-11-15,5641454,228505628,40.9,39.8,40.75,0.15,3520,1102,40.3
2022-11-16,6126168,248471385,41.0,40.2,40.5,-0.25,3390,1102,40.5
2022-11-17,6991644,287750183,41.6,40.25,41.45,0.95,4252,1102,40.35
2022-11-18,5442084,224098634,41.45,40.75,41.25,-0.2,4418,1102,41.05
2022-11-21,3940460,161209012,41.25,40.6,41.05,-0.2,3201,1102,41.25
2022-11-22,3781622,154133226,41.3,40.55,40.95,-0.1,2660,1102,41.25
2022-11-23,3020800,123337313,41.05,40.7,40.75,-0.2,1948,1102,40.95
2022-11-24,4190221,172228866,41.35,40.85,41.1,0.35,2586,1102,41.0
2022-11-25,4340138,177873413,41.35,40.75,40.95,-0.15,2580,1102,41.05
2022-11-28,5451308,220992460,40.85,40.2,40.45,-0.5,2891,1102,40.55
2022-11-29,5663869,231232470,41.1,40.2,41.05,0.6,2907,1102,40.7
2022-11-30,7423358,305071450,41.3,40.6,41.3,0.25,3010,1102,40.75
2022-12-01,9669186,395217474,41.6,40.55,40.8,-0.5,5548,1102,41.5
2022-12-02,5951741,242156838,40.9,40.5,40.85,0.05,3046,1102,40.5
2022-12-05,4516861,185514381,41.2,40.85,41.2,0.35,3363,1102,40.85
2022-12-06,4593846,189080328,41.35,40.85,41.25,0.05,2407,1102,41.15
2022-12-07,5129310,210867891,41.3,40.9,40.9,-0.35,2852,1102,41.15
2022-12-08,4346295,177957287,41.1,40.75,41.0,0.1,2595,1102,40.75
2022-12-09,7559213,312189737,41.45,41.05,41.35,0.35,3832,1102,41.2
2022-12-12,4521236,186033156,41.3,40.95,41.25,-0.1,3053,1102,41.05
2022-12-13,7028462,289084343,41.45,40.9,41.15,-0.1,4043,1102,41.25
2022-12-14,6293598,259725137,41.55,41.0,41.2,0.05,3686,1102,41.4
2022-12-15,7320892,300252675,41.35,40.85,40.95,-0.25,3786,1102,41.15
2022-12-16,39208196,1611177780,41.9,40.3,41.9,0.95,16286,1102,40.75
2022-12-19,30453797,1255047079,41.6,40.75,41.3,-0.6,10332,1102,41.1
2022-12-20,30874241,1262785204,41.25,40.7,40.9,-0.4,8964,1102,41.25
2022-12-21,33660723,1362969245,41.05,40.3,40.55,-0.35,10109,1102,41.0
2022-12-22,33732998,1395991178,41.65,40.6,41.45,0.9,9472,1102,40.85
2022-12-23,6062301,250558931,41.55,40.85,41.55,0.1,3328,1102,41.0
2022-12-26,2373204,98321798,41.55,41.25,41.5,-0.05,1421,1102,41.55
2022-12-27,3092048,128347049,41.6,41.4,41.55,0.05,1523,1102,41.5
2022-12-28,3378709,139215907,41.4,41.0,41.15,-0.4,2031,1102,41.4
2022-12-29,4686551,190379968,40.9,40.35,40.8,-0.35,2782,1102,40.8
2022-12-30,2299567,94301081,41.1,40.7,41.0,0.2,1245,1102,40.9
