date,capacity,turnover,high,low,close,change,transaction_volume,stock_code_id,open
2024-04-17,20178265,656970067,32.85,32.2,32.65,0.2,9456,1101,32.8
2024-04-18,19151629,624026863,32.9,32.3,32.7,0.05,7638,1101,32.5
2024-04-19,28010981,900357995,32.7,31.85,32.0,-0.7,13408,1101,32.45
2024-04-22,20157051,653210333,32.65,31.9,32.6,0.6,7939,1101,32.0
2024-04-23,21579405,703826794,33.15,32.3,32.35,-0.25,9961,1101,32.8
2024-04-24,16265912,524779478,32.5,32.15,32.15,-0.2,7774,1101,32.45
2024-04-25,17832979,570120185,32.2,31.8,32.0,-0.15,9281,1101,32.1
2024-04-26,16356266,521281142,32.05,31.75,31.8,-0.2,8880,1101,31.9
2024-04-29,18734669,602958751,32.35,31.9,32.35,0.55,7416,1101,31.9
2024-04-30,15293947,491617088,32.45,32.0,32.05,-0.3,7084,1101,32.35
2024-05-02,17725463,572383337,32.4,32.1,32.3,0.25,6330,1101,32.1
2024-05-03,17112192,556520569,32.75,32.35,32.4,0.1,7038,1101,32.4
2024-05-06,35314691,1163672608,33.25,32.55,33.0,0.6,14765,1101,32.75
2024-05-07,22835669,753828900,33.3,32.65,33.2,0.2,10964,1101,33.2
2024-05-08,15053340,497601018,33.3,32.9,33.1,-0.1,7087,1101,33.3
2024-05-09,16432004,538514543,33.05,32.6,32.65,-0.45,7843,1101,33.0
2024-05-10,23542722,777693622,33.3,32.65,33.3,0.65,8916,1101,32.7
2024-05-13,30344896,1021662057,33.85,33.45,33.7,0.4,14455,1101,33.6
2024-05-14,24611260,819653260,33.85,33.15,33.35,-0.35,13394,1101,33.85
2024-05-15,18563917,619178046,33.55,33.15,33.3,-0.05,8588,1101,33.5
2024-05-16,21294620,714101005,33.7,33.3,33.6,0.3,9333,1101,33.35
2024-05-17,23265997,787508791,33.95,33.6,33.9,0.3,9794,1101,33.8
2024-05-20,16401768,555245256,34.1,33.7,33.85,-0.05,8808,1101,33.95
2024-05-21,19091596,635981840,33.8,33.1,33.35,-0.5,9638,1101,33.75
2024-05-22,47394413,1620276389,34.4,33.6,34.35,1.0,20169,1101,33.65
2024-05-23,22437821,763736817,34.3,33.9,34.0,-0.35,12033,1101,34.2
2024-05-24,17128018,580682908,34.15,33.65,34.05,0.05,7807,1101,33.85
2024-05-27,16184647,547943942,34.05,33.7,33.8,-0.25,8763,1101,34.05
2024-05-28,13142938,445184733,34.0,33.65,33.95,0.15,6822,1101,33.8
2024-05-29,28406041,949026146,33.95,33.2,33.2,-0.75,13687,1101,33.8
2024-05-30,19340292,638352299,33.35,32.85,32.85,-0.35,9874,1101,33.05
2024-05-31,20793044,686780857,33.2,32.9,33.0,0.15,5595,1101,32.9
2024-06-03,10458569,345141362,33.15,32.9,33.0,0.0,5609,1101,33.1
2024-06-04,14842521,486634586,33.05,32.7,32.7,-0.3,9075,1101,32.95
2024-06-05,8581538,281215557,32.95,32.65,32.7,0.0,5394,1101,32.75
2024-06-06,8974514,293893340,32.85,32.7,32.7,0.0,4954,1101,32.7
2024-06-07,9374984,309549681,33.25,32.65,33.05,0.35,4775,1101,32.7
2024-06-11,12298101,405136160,33.2,32.85,32.85,-0.2,5415,1101,33.0
2024-06-12,17653934,586599002,33.55,33.0,33.0,0.15,7416,1101,33.2
2024-06-13,23649225,793055918,33.8,33.3,33.45,0.45,8504,1101,33.55
2024-06-14,19943652,675308093,34.0,33.35,34.0,0.55,9094,1101,33.45
2024-06-17,13657934,463303134,34.15,33.8,34.0,0.0,7972,1101,34.0
2024-06-18,10652577,360223401,34.05,33.7,33.9,-0.1,5899,1101,34.0
2024-06-19,18212141,619087320,34.1,33.8,34.05,0.15,8805,1101,33.9
2024-06-20,12859180,438336654,34.15,34.0,34.15,0.1,6431,1101,34.05
2024-06-21,34897381,1204863278,34.7,34.1,34.65,0.5,13078,1101,34.15
2024-06-24,17833361,612719948,34.75,34.2,34.25,-0.4,7710,1101,34.7
2024-06-25,18813186,644311049,34.55,33.85,34.5,0.25,7535,1101,34.4
2024-06-26,14788611,506667992,34.45,34.05,34.4,-0.1,7239,1101,34.35
2024-06-27,19709454,672888728,34.35,33.9,34.25,-0.15,6257,1101,34.05
2024-06-28,25981817,892896907,34.6,34.2,34.2,-0.05,8028,1101,34.25
2024-07-01,19316005,649726579,33.85,33.55,33.55,0.0,9327,1101,33.6
2024-07-02,20261082,683901390,34.0,33.4,33.7,0.15,8563,1101,33.5
2024-07-03,14603385,494136634,34.0,33.6,34.0,0.3,7110,1101,33.8
2024-07-04,17205995,585985695,34.2,33.95,34.15,0.15,7590,1101,34.0
2024-07-05,16451159,565109024,34.5,34.1,34.45,0.3,7431,1101,34.2
2024-07-08,18504594,639511550,34.65,34.4,34.6,0.15,10215,1101,34.55
2024-07-09,19261441,657689796,34.7,33.9,34.0,-0.6,11310,1101,34.7
2024-07-10,11812027,401373231,34.2,33.85,33.85,-0.15,6479,1101,34.15
2024-07-11,21282673,721903356,34.3,33.65,34.05,0.2,9306,1101,34.15
2024-07-12,22258257,764389890,34.6,33.85,34.25,0.2,8078,1101,34.0
2024-07-15,13460388,460552107,34.6,34.05,34.1,-0.15,8098,1101,34.6
2024-07-16,10562649,359810729,34.2,33.95,34.15,0.05,5091,1101,34.15
2024-07-17,17643839,607783900,34.6,34.1,34.5,0.35,7916,1101,34.15
2024-07-18,36220829,1263824278,35.15,34.25,34.8,0.3,15861,1101,34.6
2024-07-19,19773415,681498794,34.85,34.2,34.6,-0.2,11137,1101,34.8
2024-07-22,21060248,717897012,34.55,33.85,34.35,-0.25,11728,1101,34.55
2024-07-23,22432343,780842769,35.1,34.4,34.95,0.6,9764,1101,34.4
2024-07-26,25157660,876719897,35.2,34.55,34.9,-0.05,13980,1101,34.95
2024-07-29,17814944,621959607,35.1,34.8,34.9,0.0,6784,1101,35.1
2024-07-30,15285018,528534958,34.9,34.3,34.65,-0.25,8336,1101,34.9
2024-07-31,8735618,302797842,34.85,34.5,34.65,0.0,4126,1101,34.65
2024-08-01,13908713,481635716,34.8,34.5,34.6,-0.05,6939,1101,34.65
2024-08-02,22201363,759261089,34.4,33.9,34.3,-0.3,10521,1101,34.4
2024-08-05,41800822,1383858588,33.75,32.5,33.1,-1.2,17939,1101,33.7
2024-08-06,27972636,935900829,33.9,32.85,33.8,0.7,11781,1101,33.65
2024-08-07,13853218,467478058,33.95,33.5,33.8,0.0,9924,1101,33.65
2024-08-08,21842342,743534371,34.35,33.4,34.0,0.2,7980,1101,33.4
2024-08-09,20817902,717518559,34.7,34.05,34.5,0.5,9057,1101,34.05
2024-08-12,10635259,366468089,34.7,34.3,34.45,-0.05,8688,1101,34.6
2024-08-13,13027973,449905142,34.8,34.35,34.6,0.15,6531,1101,34.65
2024-08-14,52016499,1742591672,33.95,33.2,33.6,-1.0,22952,1101,33.55
2024-08-15,38197880,1261260161,33.75,32.8,32.9,-0.7,17981,1101,33.65
2024-08-16,15824986,522179510,33.25,32.85,32.85,-0.05,8109,1101,33.15
2024-08-19,10581308,346866624,32.95,32.7,32.7,-0.15,6633,1101,32.85
2024-08-20,7489805,245684847,32.95,32.7,32.8,0.1,5230,1101,32.95
2024-08-21,7417903,242932133,32.85,32.65,32.8,0.0,4634,1101,32.8
2024-08-22,8351544,274608858,33.05,32.75,33.05,0.25,4338,1101,32.8
2024-08-23,6559256,216016573,33.0,32.75,32.95,-0.1,3520,1101,33.0
2024-08-26,7780635,257843687,33.25,32.95,33.15,0.2,3792,1101,33.05
2024-08-27,6131939,202066748,33.05,32.85,33.05,-0.1,3720,1101,33.0
2024-08-28,7826706,256981494,32.95,32.75,32.9,-0.15,4652,1101,32.8
2024-08-29,10062066,331897535,33.2,32.9,32.95,0.05,3506,1101,33.0
2024-08-30,15269463,503281458,33.1,32.9,32.95,0.0,4152,1101,33.05
2024-09-02,7340793,240745515,32.95,32.7,32.75,-0.2,4806,1101,32.9
2024-09-03,16950458,548943492,32.75,32.15,32.15,-0.6,12167,1101,32.75
2024-09-04,25818848,817361810,31.85,31.4,31.75,-0.4,13403,1101,31.55
2024-09-05,10363295,328523717,31.95,31.55,31.55,-0.2,6664,1101,31.75
2024-09-06,8398998,266392248,31.9,31.4,31.75,0.2,4474,1101,31.55
2024-09-09,13168926,415230608,31.85,31.3,31.55,-0.2,6728,1101,31.3
2024-09-10,7294130,230148274,31.8,31.45,31.45,-0.1,4386,1101,31.55
2024-09-11,8281773,260288138,31.6,31.3,31.3,-0.15,4583,1101,31.5
2024-09-12,9277899,291846804,31.55,31.2,31.5,0.2,4267,1101,31.55
2024-09-13,10086881,320138176,31.95,31.5,31.8,0.3,3654,1101,31.5
2024-09-16,10363072,333505307,32.35,31.95,32.2,0.4,4551,1101,32.0
2024-09-18,6508592,209043799,32.25,31.95,32.1,-0.1,5087,1101,32.2
2024-09-19,9255450,297257495,32.3,31.9,32.2,0.1,4536,1101,32.05
2024-09-20,11362138,366119468,32.3,32.05,32.3,0.1,4452,1101,32.25
2024-09-23,9536951,307250300,32.4,32.1,32.2,-0.1,4092,1101,32.3
2024-09-24,6829797,219592720,32.3,32.0,32.25,0.05,3576,1101,32.15
2024-09-25,14309719,465470171,32.75,32.3,32.75,0.5,6201,1101,32.45
2024-09-26,9979334,325609481,32.95,32.5,32.6,-0.15,6707,1101,32.95
2024-09-27,26808523,885782844,33.3,32.7,33.3,0.7,8864,1101,32.9
2024-09-30,41315092,1398220322,34.2,33.45,33.8,0.5,16946,1101,33.5
2024-10-01,15831917,532617470,33.9,33.45,33.7,-0.1,6956,1101,33.9
2024-10-04,17712471,596808647,34.0,33.5,33.8,0.1,6948,1101,33.5
2024-10-07,13191324,441683619,33.85,33.3,33.5,-0.3,10491,1101,33.8
2024-10-08,14236524,471260374,33.45,32.9,33.05,-0.45,7639,1101,33.25
2024-10-09,11396786,372196772,32.95,32.45,32.45,-0.6,6161,1101,32.9
2024-10-11,9445221,308338612,33.0,32.4,32.5,0.05,4901,1101,32.75
2024-10-14,6059012,197231957,32.7,32.45,32.55,0.05,3392,1101,32.55
2024-10-15,8102874,263725318,32.7,32.45,32.5,-0.05,4319,1101,32.6
2024-10-16,10435147,336585907,32.5,32.15,32.15,-0.35,5901,1101,32.5
2024-10-17,7485003,242802759,32.6,32.2,32.5,0.35,3773,1101,32.2
2024-10-18,10399259,339352425,32.75,32.2,32.75,0.25,4767,1101,32.6
2024-10-21,9212412,298831474,32.9,32.3,32.3,-0.45,6781,1101,32.9
2024-10-22,7879493,253198664,32.25,32.0,32.15,-0.15,4529,1101,32.2
2024-10-23,9427404,302950218,32.2,32.0,32.2,0.05,3961,1101,32.15
2024-10-24,7638176,244591275,32.2,31.95,32.0,-0.2,4342,1101,32.1
2024-10-25,4918977,157533530,32.1,31.95,32.05,0.05,3051,1101,32.05
2024-10-28,6389435,204869800,32.15,31.9,32.15,0.1,3443,1101,32.05
2024-10-29,11917118,380624371,32.15,31.75,32.1,-0.05,6091,1101,32.1
2024-10-30,6170296,197703326,32.15,31.95,31.95,-0.15,2831,1101,32.1
2024-11-01,15523104,495545944,32.2,31.7,32.1,0.15,7390,1101,31.7
2024-11-04,10838367,350960430,32.5,32.0,32.45,0.35,4438,1101,32.05
2024-11-05,7579945,246001414,32.55,32.3,32.55,0.1,4463,1101,32.45
2024-11-06,6635440,213646010,32.5,32.0,32.05,-0.5,4779,1101,32.3
2024-11-07,8858869,283552115,32.2,31.9,31.95,-0.1,4532,1101,31.9
2024-11-08,5782501,185189940,32.25,31.9,31.9,-0.05,3109,1101,32.0
2024-11-11,8687599,278898704,32.35,31.85,32.25,0.35,3761,1101,32.0
2024-11-12,23133880,751879456,32.75,32.2,32.45,0.2,8988,1101,32.7
2024-11-13,18234486,592768469,32.75,32.2,32.45,0.0,8068,1101,32.25
2024-11-14,16628243,540191091,32.65,32.3,32.35,-0.1,6504,1101,32.45
2024-11-15,29762494,985479880,33.35,32.55,33.15,0.8,10618,1101,32.6
2024-11-18,19396963,648534611,33.7,33.15,33.25,0.1,9277,1101,33.25
2024-11-19,13475094,451487388,33.6,33.4,33.5,0.25,5787,1101,33.5
2024-11-20,13091743,437933277,33.55,33.3,33.5,0.0,6707,1101,33.5
2024-11-21,10004871,332898763,33.4,33.1,33.2,-0.3,4558,1101,33.3
2024-11-22,7604258,253438044,33.5,33.15,33.35,0.15,3511,1101,33.25
2024-11-25,43141500,1461822890,34.2,33.6,33.9,0.55,12776,1101,33.9
2024-11-26,13835070,469352937,34.1,33.7,33.8,-0.1,6556,1101,33.75
2024-11-27,9759509,328247368,34.0,33.4,33.4,-0.4,6265,1101,33.9
2024-11-28,11774034,395310230,33.9,33.4,33.4,0.0,5431,1101,33.5
2024-11-29,15250114,510166688,33.75,33.05,33.5,0.1,5736,1101,33.3
2024-12-02,10476900,350853624,33.85,33.3,33.3,-0.2,5885,1101,33.6
2024-12-03,12935083,434932495,33.8,33.25,33.8,0.5,4911,1101,33.25
2024-12-04,10581865,357118006,34.0,33.6,33.8,0.0,3952,1101,33.85
2024-12-05,7320912,246193003,33.9,33.5,33.6,-0.2,4166,1101,33.8
2024-12-06,4995779,167754329,33.7,33.45,33.7,0.1,3902,1101,33.6
2024-12-09,6516645,219571178,33.85,33.55,33.55,-0.15,4275,1101,33.8
2024-12-10,11409182,378718520,33.6,33.0,33.15,-0.4,8455,1101,33.55
2024-12-11,14176693,474266488,33.75,33.25,33.3,0.15,7015,1101,33.4
2024-12-12,9140091,303829802,33.5,33.15,33.2,-0.1,5853,1101,33.4
2024-12-13,9531789,313552727,33.1,32.8,32.8,-0.4,10883,1101,33.0
2024-12-16,14011531,456836087,32.9,32.35,32.45,-0.35,6323,1101,32.8
2024-12-17,14627848,472485126,32.55,32.15,32.35,-0.1,5342,1101,32.5
2024-12-18,9915516,321618773,32.65,32.2,32.5,0.15,3551,1101,32.3
2024-12-19,9310935,299742271,32.3,32.0,32.2,-0.3,4606,1101,32.15
2024-12-20,19497141,623990385,32.3,31.85,31.85,-0.35,7177,1101,32.15
2024-12-23,7378440,237603529,32.3,32.05,32.25,0.4,3646,1101,32.15
2024-12-24,5048211,163264837,32.5,32.2,32.25,0.0,2852,1101,32.25
2024-12-25,4397085,141404212,32.35,32.05,32.25,0.0,2856,1101,32.3
2024-12-26,4885350,157131828,32.4,32.05,32.1,-0.15,3039,1101,32.15
2024-12-27,7247011,231314459,32.05,31.85,31.9,-0.2,4120,1101,32.0
2024-12-30,8245898,262249099,32.0,31.7,31.7,-0.2,4957,1101,32.0
2024-12-31,11303042,356576797,31.7,31.4,31.7,0.0,6003,1101,31.6
