date,capacity,turnover,high,low,close,change,transaction_volume,stock_code_id,open
2023-01-03,15311364,6871973708,453.5,443.0,453.0,4.5,22581,2330,446.0
2023-01-04,20626874,9310050329,455.0,448.5,449.5,-3.5,18233,2330,449.5
2023-01-05,23972099,10972616269,459.5,455.0,458.5,9.0,20752,2330,459.0
2023-01-06,21313593,9745142549,459.5,455.0,458.5,0.0,16635,2330,455.0
2023-01-09,49186355,23352375299,481.0,467.5,481.0,22.5,57305,2330,468.0
2023-01-10,34785370,16867391241,487.0,483.0,486.0,5.0,36975,2330,486.0
2023-01-11,21749124,10531314878,488.0,482.0,484.5,-1.5,25457,2330,487.0
2023-01-12,22416984,10901640739,488.0,484.0,486.5,2.0,25780,2330,487.5
2023-01-13,81848755,41113175651,509.0,499.0,500.0,13.5,93121,2330,507.0
2023-01-16,38781925,19573968332,508.0,503.0,505.0,5.0,48051,2330,506.0
2023-01-17,29443522,14784661794,504.0,499.5,503.0,-2.0,27930,2330,504.0
2023-01-30,148413161,80057158264,543.0,534.0,543.0,40.0,153125,2330,542.0
2023-01-31,79212272,41736937234,538.0,521.0,522.0,-21.0,74279,2330,537.0
2023-02-01,42539626,22450948467,533.0,522.0,530.0,8.0,31487,2330,532.0
2023-02-02,46523592,25091483557,542.0,537.0,540.0,10.0,45495,2330,538.0
2023-02-03,34156234,18439613447,542.0,536.0,542.0,2.0,39674,2330,540.0
2023-02-06,32208918,17041821849,533.0,526.0,526.0,-16.0,46279,2330,532.0
2023-02-07,24362116,12767910080,528.0,522.0,523.0,-3.0,28519,2330,524.0
2023-02-08,37633169,20247927642,540.0,534.0,540.0,17.0,43495,2330,538.0
2023-02-09,22311345,12026317167,540.0,536.0,540.0,0.0,19698,2330,540.0
2023-02-10,30445088,16545221176,546.0,541.0,545.0,5.0,40984,2330,544.0
2023-02-13,23903151,12921896752,544.0,538.0,541.0,-4.0,22431,2330,544.0
2023-02-14,23855974,12990943260,546.0,543.0,545.0,4.0,27983,2330,544.0
2023-02-15,66068713,34751111404,532.0,522.0,525.0,-20.0,103433,2330,526.0
