date,capacity,turnover,high,low,close,change,transaction_volume,stock_code_id,open
2024-04-18,45765617,36684269610,810.0,792.0,804.0,0.0,46571,2330,796.0
2024-04-19,143868560,109032970933,770.0,746.0,750.0,-54.0,356590,2330,769.0
2024-04-22,52354944,39093628250,757.0,740.0,742.0,-8.0,103120,2330,740.0
2024-04-23,32067682,24247217869,761.0,752.0,754.0,12.0,34807,2330,761.0
2024-04-24,41652749,32458429294,785.0,769.0,783.0,29.0,58442,2330,770.0
2024-04-25,30492037,23412746667,774.0,765.0,766.0,-17.0,64220,2330,770.0
2024-04-26,34721905,27272338208,789.0,782.0,782.0,16.0,42824,2330,788.0
2024-04-29,30704200,24322394064,795.0,787.0,795.0,13.0,35585,2330,790.0
2024-04-30,41627249,33118845170,802.0,790.0,790.0,-5.0,40926,2330,797.0
2024-05-02,47536363,36983047647,789.0,772.0,772.0,-18.0,85051,2330,789.0
2024-05-03,31026748,24240817990,788.0,773.0,780.0,8.0,35153,2330,788.0
2024-05-06,33733509,26644713164,793.0,786.0,786.0,6.0,32394,2330,791.0
2024-05-07,35917824,28623349239,800.0,792.0,800.0,14.0,38340,2330,797.0
2024-05-08,22585765,18032263877,802.0,792.0,802.0,2.0,23525,2330,794.0
2024-05-09,22863681,18267303103,802.0,796.0,796.0,-6.0,23671,2330,798.0
2024-05-10,27560431,22107595449,807.0,798.0,802.0,6.0,41029,2330,803.0
2024-05-13,38146948,31315059679,825.0,818.0,819.0,17.0,49327,2330,823.0
2024-05-14,29663617,24309306615,825.0,811.0,825.0,6.0,34685,2330,816.0
2024-05-15,41805778,35112739055,844.0,837.0,839.0,14.0,57892,2330,838.0
2024-05-16,46276890,39179826883,856.0,837.0,841.0,2.0,60617,2330,852.0
2024-05-17,27855719,23373478247,848.0,834.0,835.0,-6.0,38718,2330,848.0
2024-05-20,30148330,25069342221,838.0,822.0,835.0,0.0,43094,2330,834.0
2024-05-21,20548110,17214095315,841.0,830.0,841.0,6.0,20770,2330,830.0
2024-05-22,40904357,35027824713,865.0,843.0,864.0,23.0,63360,2330,845.0
2024-05-23,40771207,35638205695,877.0,867.0,875.0,11.0,50325,2330,875.0
2024-05-24,37353467,32358555678,872.0,858.0,867.0,-8.0,50611,2330,858.0
2024-05-27,32691921,28496096179,878.0,866.0,869.0,2.0,42682,2330,872.0
2024-05-28,32712504,28375286215,873.0,865.0,865.0,-4.0,37323,2330,867.0
2024-05-29,51073346,43924367680,868.0,856.0,857.0,-8.0,67680,2330,861.0
2024-05-30,42535118,35840589611,848.0,838.0,838.0,-19.0,110390,2330,841.0
2024-05-31,90177283,74602358441,846.0,821.0,821.0,-17.0,102070,2330,838.0
2024-06-03,29629706,25053781742,853.0,837.0,846.0,25.0,40694,2330,839.0
2024-06-04,31031104,26107162214,851.0,837.0,839.0,-7.0,52392,2330,844.0
2024-06-05,37531781,31774150536,857.0,835.0,854.0,15.0,41869,2330,841.0
2024-06-06,67300344,60138015941,899.0,885.0,894.0,40.0,112332,2330,893.0
2024-06-07,44489018,39240336617,888.0,879.0,879.0,-15.0,85990,2330,885.0
2024-06-11,57435637,51091497348,895.0,883.0,883.0,4.0,47589,2330,892.0
2024-06-12,51874967,46791431521,914.0,888.0,909.0,26.0,74526,2330,888.0
2024-06-13,59656092,54980784829,935.0,911.0,919.0,0.0,98777,2330,923.0
2024-06-14,43289572,39603293460,922.0,905.0,922.0,3.0,62552,2330,916.0
2024-06-17,28796529,26475733502,925.0,913.0,921.0,-1.0,44582,2330,913.0
2024-06-18,40870419,38583515635,950.0,940.0,943.0,22.0,55791,2330,944.0
2024-06-19,76684138,74395758883,984.0,953.0,981.0,38.0,117235,2330,953.0
2024-06-20,52144900,50859632569,981.0,971.0,981.0,0.0,107978,2330,971.0
2024-06-21,97995843,94882220706,978.0,960.0,970.0,-11.0,131503,2330,961.0
2024-06-24,74081708,70162177693,960.0,940.0,940.0,-30.0,227255,2330,958.0
2024-06-25,62079701,57978440842,945.0,923.0,945.0,5.0,103844,2330,925.0
2024-06-26,48821135,46668874056,960.0,951.0,960.0,15.0,56563,2330,951.0
2024-06-27,41276086,39447006518,961.0,949.0,960.0,0.0,41133,2330,951.0
2024-06-28,42998776,41476565443,971.0,955.0,966.0,6.0,42853,2330,956.0
2024-07-01,20936005,20320957284,977.0,965.0,968.0,2.0,38293,2330,968.0
2024-07-02,27992930,26971516491,971.0,959.0,960.0,-8.0,38928,2330,967.0
2024-07-03,25022531,24386705873,979.0,967.0,979.0,19.0,36096,2330,976.0
2024-07-04,47251502,47347126144,1010.0,997.0,1005.0,26.0,92002,2330,1000.0
2024-07-05,21735614,21827958195,1010.0,1000.0,1005.0,0.0,35802,2330,1005.0
2024-07-08,45678332,47210175550,1050.0,1000.0,1035.0,30.0,74909,2330,1005.0
2024-07-09,54339957,56382512235,1055.0,1025.0,1040.0,5.0,74954,2330,1030.0
2024-07-10,51810372,53308027550,1050.0,1015.0,1045.0,5.0,61199,2330,1020.0
2024-07-11,49304453,52782475514,1080.0,1055.0,1080.0,35.0,65005,2330,1065.0
2024-07-12,79472761,82222185037,1045.0,1025.0,1040.0,-40.0,175230,2330,1030.0
2024-07-15,44123104,45805242410,1045.0,1025.0,1040.0,0.0,51387,2330,1040.0
2024-07-16,36244442,38188299315,1070.0,1035.0,1055.0,15.0,42202,2330,1040.0
2024-07-17,62390596,64372740657,1045.0,1020.0,1030.0,-25.0,140918,2330,1035.0
2024-07-18,94327431,93948039256,1005.0,986.0,1005.0,-25.0,305207,2330,988.0
2024-07-19,110541544,108678133437,995.0,970.0,970.0,-35.0,475484,2330,988.0
2024-07-22,90266550,85567920175,965.0,938.0,939.0,-31.0,307235,2330,964.0
2024-07-23,53439290,51686291065,979.0,956.0,979.0,40.0,96981,2330,963.0
2024-07-26,95625050,88299582909,930.0,915.0,924.0,-55.0,357707,2330,915.0
2024-07-29,44000914,41481319942,948.0,936.0,944.0,20.0,78605,2330,942.0
2024-07-30,45996400,42988422577,949.0,926.0,940.0,-4.0,86139,2330,930.0
2024-07-31,47407263,44270020990,940.0,928.0,934.0,-6.0,62829,2330,929.0
2024-08-01,50257642,48211390158,969.0,948.0,960.0,26.0,66845,2330,969.0
2024-08-02,89044852,81488499047,928.0,903.0,903.0,-57.0,451562,2330,918.0
2024-08-05,159662795,133482646539,857.0,813.0,815.0,-88.0,588373,2330,852.0
2024-08-06,108521787,94271532567,895.0,840.0,880.0,65.0,189677,2330,868.0
2024-08-07,62643163,56900026373,920.0,893.0,920.0,40.0,109333,2330,901.0
2024-08-08,41288222,37045507217,905.0,887.0,896.0,-24.0,107303,2330,901.0
2024-08-09,54464183,50586946042,934.0,922.0,934.0,38.0,94661,2330,927.0
2024-08-12,40968742,38572439136,948.0,931.0,940.0,6.0,73731,2330,942.0
2024-08-13,26831364,25227760336,945.0,937.0,941.0,1.0,39633,2330,945.0
2024-08-14,40527779,38507151446,955.0,945.0,948.0,7.0,56190,2330,951.0
2024-08-15,21714163,20528538286,950.0,941.0,943.0,-5.0,42553,2330,945.0
2024-08-16,49830670,48022581452,969.0,958.0,969.0,26.0,86023,2330,963.0
2024-08-19,22416274,21737948903,975.0,964.0,973.0,4.0,43467,2330,969.0
2024-08-20,26420625,25701355510,977.0,968.0,973.0,0.0,43667,2330,977.0
2024-08-21,32606816,31287150192,964.0,956.0,958.0,-15.0,83432,2330,961.0
2024-08-22,25850379,24661701935,964.0,948.0,951.0,-7.0,58791,2330,958.0
2024-08-23,31203321,29530574857,952.0,939.0,949.0,-2.0,57023,2330,944.0
2024-08-26,26518126,25271527066,961.0,945.0,950.0,1.0,50970,2330,957.0
2024-08-27,19969925,18819208932,946.0,940.0,942.0,-8.0,53273,2330,945.0
2024-08-28,33519083,31994192847,964.0,943.0,964.0,22.0,45785,2330,945.0
2024-08-29,46275772,43616354135,947.0,937.0,943.0,-21.0,103424,2330,942.0
2024-08-30,75533393,71355905880,952.0,941.0,944.0,1.0,34366,2330,944.0
2024-09-02,19272593,18270058260,955.0,943.0,948.0,4.0,31642,2330,950.0
2024-09-03,23205623,21908471541,952.0,939.0,940.0,-8.0,47139,2330,948.0
2024-09-04,93169835,83424133824,905.0,888.0,889.0,-51.0,393210,2330,894.0
2024-09-05,34147890,30998595394,915.0,900.0,902.0,13.0,63902,2330,907.0
2024-09-06,28248063,25786016936,918.0,903.0,918.0,16.0,38415,2330,909.0
2024-09-09,38448946,34456838126,900.0,891.0,899.0,-19.0,102365,2330,892.0
2024-09-10,34312646,31067424234,911.0,901.0,904.0,5.0,45141,2330,907.0
2024-09-11,19513256,17621000956,906.0,900.0,901.0,-3.0,30789,2330,906.0
2024-09-12,43749260,40999951508,944.0,928.0,940.0,0.0,80643,2330,936.0
2024-09-13,28307441,26795862243,955.0,939.0,947.0,7.0,39071,2330,955.0
2024-09-16,14456888,13692259575,952.0,943.0,947.0,0.0,26421,2330,952.0
2024-09-18,30094662,28303054525,948.0,933.0,941.0,-6.0,46622,2330,945.0
2024-09-19,35254383,33482773635,960.0,936.0,960.0,19.0,53494,2330,940.0
2024-09-20,66762167,65105344444,982.0,971.0,973.0,13.0,67911,2330,981.0
2024-09-23,15399658,15013916758,977.0,971.0,977.0,4.0,26106,2330,971.0
2024-09-24,29324170,28726805585,987.0,971.0,987.0,10.0,63433,2330,976.0
2024-09-25,43039991,43053012337,1005.0,998.0,1005.0,18.0,82005,2330,1000.0
2024-09-26,43341810,43835515361,1015.0,1005.0,1015.0,10.0,78670,2330,1010.0
2024-09-27,37665070,38074974690,1025.0,1000.0,1000.0,-15.0,52093,2330,1020.0
2024-09-30,66874949,65017701862,990.0,957.0,957.0,-43.0,166934,2330,978.0
2024-10-01,27877267,27093881327,977.0,967.0,972.0,15.0,37862,2330,967.0
2024-10-04,43765757,42845984122,986.0,967.0,977.0,5.0,43935,2330,986.0
2024-10-07,43850831,43905376215,1010.0,989.0,1005.0,28.0,79851,2330,993.0
2024-10-08,35344059,35503172585,1010.0,997.0,1010.0,5.0,42227,2330,1000.0
2024-10-09,53208610,54663169800,1035.0,1020.0,1020.0,10.0,80835,2330,1030.0
2024-10-11,47776351,49706577415,1050.0,1020.0,1045.0,25.0,89915,2330,1025.0
2024-10-14,39906157,41745442865,1055.0,1035.0,1045.0,0.0,49228,2330,1045.0
2024-10-15,52066470,55504081569,1075.0,1050.0,1070.0,25.0,88895,2330,1050.0
2024-10-16,60312846,63228552464,1070.0,1035.0,1045.0,-25.0,69585,2330,1040.0
2024-10-17,56618332,58862054838,1055.0,1030.0,1035.0,-10.0,58589,2330,1050.0
2024-10-18,91036335,99230303460,1100.0,1075.0,1085.0,50.0,132797,2330,1095.0
2024-10-21,42094031,45813114865,1095.0,1080.0,1085.0,0.0,43553,2330,1090.0
2024-10-22,43740591,46707090730,1075.0,1060.0,1075.0,-10.0,56089,2330,1065.0
2024-10-23,32895421,34912308143,1070.0,1055.0,1060.0,-15.0,40549,2330,1060.0
2024-10-24,40791484,43477824029,1075.0,1055.0,1060.0,0.0,42113,2330,1070.0
2024-10-25,23347890,24867260319,1070.0,1060.0,1065.0,5.0,25884,2330,1065.0
2024-10-28,41665065,44216316045,1080.0,1050.0,1050.0,-15.0,55098,2330,1075.0
2024-10-29,48097705,49680152085,1040.0,1020.0,1040.0,-10.0,93617,2330,1035.0
2024-10-30,40765247,42368799669,1055.0,1030.0,1030.0,-10.0,46750,2330,1040.0
2024-11-01,61545741,62269386415,1030.0,996.0,1025.0,-5.0,77404,2330,996.0
2024-11-04,28225506,29263376605,1045.0,1025.0,1040.0,15.0,33492,2330,1030.0
2024-11-05,33407780,34851674542,1055.0,1030.0,1050.0,10.0,28872,2330,1030.0
2024-11-06,59404980,63110184620,1080.0,1040.0,1060.0,10.0,58611,2330,1050.0
2024-11-07,46030563,48979606039,1075.0,1050.0,1065.0,5.0,41583,2330,1050.0
2024-11-08,38840413,42224017162,1090.0,1080.0,1090.0,25.0,58203,2330,1085.0
2024-11-11,36630666,39467913757,1090.0,1070.0,1085.0,-5.0,48859,2330,1080.0
2024-11-12,54098799,57135037210,1065.0,1050.0,1050.0,-35.0,92756,2330,1060.0
2024-11-13,46420969,48395649023,1050.0,1035.0,1035.0,-15.0,75428,2330,1045.0
2024-11-14,49328914,50864201443,1040.0,1025.0,1035.0,0.0,62545,2330,1030.0
2024-11-15,37405855,38824519360,1045.0,1030.0,1035.0,0.0,38669,2330,1040.0
2024-11-18,33583180,34422999050,1035.0,1020.0,1025.0,-10.0,56311,2330,1030.0
2024-11-19,25497606,26433399155,1045.0,1025.0,1040.0,15.0,26315,2330,1030.0
2024-11-20,40203197,41541948790,1050.0,1020.0,1025.0,-15.0,53280,2330,1045.0
2024-11-21,44679981,45374625920,1025.0,1010.0,1010.0,-15.0,67481,2330,1020.0
2024-11-22,32509453,33754431973,1050.0,1035.0,1040.0,30.0,28859,2330,1035.0
2024-11-25,54443912,56293841760,1050.0,1030.0,1030.0,-10.0,34710,2330,1045.0
2024-11-26,31309332,31750783325,1020.0,1010.0,1010.0,-20.0,79568,2330,1015.0
2024-11-27,34602143,34822499480,1020.0,1000.0,1000.0,-10.0,111382,2330,1010.0
2024-11-28,37166049,37181706464,1005.0,992.0,1005.0,5.0,82426,2330,1005.0
2024-11-29,43621329,43637043385,1010.0,994.0,996.0,-9.0,47567,2330,995.0
2024-12-02,33333423,34325585125,1040.0,1015.0,1035.0,39.0,42112,2330,1020.0
2024-12-03,48632084,51509603939,1065.0,1055.0,1055.0,20.0,55988,2330,1060.0
2024-12-04,35431584,37738286825,1070.0,1055.0,1070.0,15.0,45553,2330,1065.0
2024-12-05,41293183,44420331699,1080.0,1070.0,1075.0,5.0,51311,2330,1070.0
2024-12-06,32090124,34306935479,1080.0,1060.0,1065.0,-10.0,33697,2330,1075.0
2024-12-09,30255281,32409791931,1075.0,1065.0,1075.0,10.0,25230,2330,1070.0
2024-12-10,32359253,34496134808,1075.0,1060.0,1065.0,-10.0,31326,2330,1070.0
2024-12-11,26948940,28278772503,1060.0,1045.0,1045.0,-20.0,47194,2330,1045.0
2024-12-12,26574460,28185087817,1065.0,1055.0,1060.0,0.0,25096,2330,1060.0
2024-12-13,24329785,25873117992,1070.0,1055.0,1065.0,5.0,25787,2330,1060.0
2024-12-16,43679921,47253709874,1085.0,1075.0,1085.0,20.0,53568,2330,1085.0
2024-12-17,40033595,43428037809,1095.0,1075.0,1075.0,-10.0,42830,2330,1090.0
2024-12-18,47331164,51170937776,1090.0,1070.0,1085.0,10.0,40248,2330,1075.0
2024-12-19,46126529,49061396399,1070.0,1055.0,1070.0,-15.0,62146,2330,1065.0
2024-12-20,56392109,58923043065,1060.0,1035.0,1035.0,-35.0,85875,2330,1060.0
2024-12-23,32800319,35200907996,1080.0,1060.0,1080.0,45.0,39942,2330,1065.0
2024-12-24,30069757,32689957470,1095.0,1080.0,1080.0,0.0,36423,2330,1095.0
2024-12-25,16186220,17591123835,1090.0,1080.0,1085.0,5.0,28032,2330,1090.0
2024-12-26,15017636,16328335510,1090.0,1085.0,1085.0,0.0,23380,2330,1085.0
2024-12-27,26151993,28531251520,1095.0,1080.0,1090.0,5.0,40184,2330,1080.0
2024-12-30,27437455,29944447716,1095.0,1085.0,1090.0,0.0,28373,2330,1090.0
2024-12-31,29239004,31511634720,1085.0,1075.0,1075.0,-15.0,32969,2330,1080.0
