date,capacity,turnover,high,low,close,change,transaction_volume,stock_code_id,open
2022-01-03,12539636,597825872,48.15,47.35,47.45,-0.55,7502,1101,48.05
2022-01-04,11582787,546668986,47.6,47.0,47.3,-0.15,8038,1101,47.5
2022-01-05,12283179,579369726,47.3,47.0,47.15,-0.15,6147,1101,47.1
2022-01-06,12468214,590435369,47.6,47.15,47.6,0.45,6576,1101,47.3
2022-01-07,11036127,522523832,47.65,47.2,47.45,-0.15,6945,1101,47.6
2022-01-10,12136515,572075164,47.5,47.0,47.3,-0.15,8558,1101,47.45
2022-01-11,11147705,526597589,47.5,47.1,47.5,0.2,6559,1101,47.1
2022-01-12,10891460,514936656,47.5,47.1,47.5,0.0,6804,1101,47.5
2022-01-13,13905887,662550194,47.95,47.4,47.95,0.45,6389,1101,47.5
2022-01-14,9517206,452812580,47.85,47.45,47.6,-0.35,5373,1101,47.85
2022-01-17,9135562,433784449,47.7,47.35,47.6,0.0,8042,1101,47.55
2022-01-18,8152546,387725879,47.75,47.45,47.75,0.15,4748,1101,47.6
2022-01-19,5155877,245372405,47.7,47.5,47.6,-0.15,3689,1101,47.6
2022-01-20,6369636,302796259,47.7,47.45,47.5,-0.1,3066,1101,47.55
2022-01-21,9546706,451696046,47.65,47.15,47.4,-0.1,4779,1101,47.5
2022-01-24,5535224,260992721,47.3,47.0,47.15,-0.25,3572,1101,47.1
2022-01-25,16429917,767993493,47.05,46.6,46.8,-0.35,11857,1101,47.0
2022-01-26,7858213,368020594,47.0,46.55,46.85,0.05,6316,1101,46.7
2022-02-07,17325697,807233260,47.1,46.0,47.1,0.25,13266,1101,46.55
2022-02-08,9827190,461985811,47.25,46.9,46.95,-0.15,7231,1101,47.1
2022-02-09,8032492,378283321,47.3,46.9,47.3,0.35,5665,1101,46.95
2022-02-10,7550497,356563246,47.55,47.05,47.55,0.25,5926,1101,47.15
2022-02-11,6907680,327050398,47.55,47.15,47.55,0.0,5289,1101,47.3
2022-02-14,9314234,438272774,47.3,46.95,47.15,-0.4,6216,1101,47.2
2022-02-15,5497795,258415585,47.1,46.8,47.0,-0.15,4707,1101,47.05
