date,capacity,turnover,high,low,close,change,transaction_volume,stock_code_id,open
2018-01-02,13698944,499370945,36.6,36.05,36.55,0.1,3932,1101,36.45
2018-01-03,19959825,737353608,37.35,36.25,37.35,0.8,5001,1101,36.5
2018-01-04,14927721,555392977,37.45,36.75,37.2,-0.15,5698,1101,37.35
2018-01-05,35536815,1325926954,37.5,37.05,37.3,0.1,7554,1101,37.5
2018-01-08,22660681,858574153,38.3,37.2,38.2,0.9,7513,1101,37.4
2018-01-09,19053008,728607834,38.55,37.9,38.3,0.1,6170,1101,38.1
2018-01-10,11674625,447720584,38.5,38.0,38.45,0.15,4366,1101,38.3
2018-01-11,35062055,1322632044,38.35,37.45,37.5,-0.95,10505,1101,38.3
2018-01-12,18804747,707643024,37.95,37.35,37.6,0.1,7168,1101,37.75
2018-01-15,9637157,363246276,37.85,37.55,37.85,0.25,2849,1101,37.65
2018-01-16,9338163,354474155,38.1,37.7,38.1,0.25,3315,1101,37.95
2018-01-17,12716828,487501985,38.5,37.9,38.5,0.4,4645,1101,38.0
2018-01-18,13010910,497368272,38.65,37.75,37.85,-0.65,3842,1101,38.6
2018-01-19,8346117,316437594,38.1,37.75,37.9,0.05,2707,1101,37.95
2018-01-22,8771524,330896083,37.9,37.55,37.85,-0.05,2258,1101,37.9
2018-01-23,13647470,507908931,37.8,36.85,37.3,-0.55,4030,1101,37.8
2018-01-24,8517283,316930360,37.45,36.9,37.3,0.0,3140,1101,37.45
2018-01-25,6043087,226919435,37.65,37.25,37.6,0.3,2619,1101,37.3
2018-01-26,10584133,401558643,38.2,37.5,38.2,0.6,3584,1101,37.75
2018-01-29,5861953,222753951,38.4,37.7,37.95,-0.25,2264,1101,38.3
2018-01-30,5942325,224959885,38.05,37.7,37.9,-0.05,2442,1101,38.0
2018-01-31,5410009,203905328,37.9,37.35,37.65,-0.25,1594,1101,37.6
2018-02-01,3056615,115669003,37.95,37.65,37.9,0.25,1646,1101,37.65
2018-02-02,5492531,207486099,38.0,37.4,37.9,0.0,1625,1101,38.0
2018-02-05,6630801,248021263,37.8,37.1,37.8,-0.1,2573,1101,37.1
2018-02-06,25755973,918764863,36.8,34.8,35.5,-2.3,7529,1101,36.8
2018-02-07,12732168,463756335,36.8,36.0,36.4,0.9,4546,1101,36.1
2018-02-08,7998055,293917031,36.85,36.5,36.75,0.35,2424,1101,36.55
2018-02-09,13739138,488833188,36.2,35.1,35.6,-1.15,5837,1101,35.3
2018-02-12,6017173,215201803,36.2,35.3,35.95,0.35,2135,1101,35.6
2018-02-21,9178788,339595610,37.2,36.55,37.2,1.25,3741,1101,37.0
2018-02-22,6138179,224393609,36.95,36.35,36.5,-0.7,2558,1101,36.8
2018-02-23,5017144,184380011,36.95,36.55,36.85,0.35,2833,1101,36.6
2018-02-26,5246439,192657340,37.0,36.55,36.55,-0.3,2438,1101,36.95
2018-02-27,9255910,340904713,37.0,36.6,37.0,0.45,2358,1101,36.7
2018-03-01,7530036,278203432,37.2,36.6,37.0,0.0,2961,1101,37.15
2018-03-02,6095003,224110679,37.0,36.5,36.9,-0.1,3079,1101,36.5
2018-03-05,6828678,249056104,36.8,36.15,36.3,-0.6,2527,1101,36.7
2018-03-06,3208042,117279222,36.75,36.45,36.5,0.2,1419,1101,36.55
2018-03-07,3702388,134990952,36.6,36.3,36.4,-0.1,1893,1101,36.3
2018-03-08,3690385,134537198,36.65,36.4,36.4,0.0,1302,1101,36.4
2018-03-09,3977028,145440864,36.7,36.45,36.65,0.25,1585,1101,36.5
2018-03-12,6559562,242981049,37.2,36.7,37.2,0.55,2610,1101,36.7
2018-03-13,8746005,326719917,37.55,36.95,37.5,0.3,3488,1101,37.0
2018-03-14,5039751,189232577,37.7,37.3,37.5,0.0,2192,1101,37.5
2018-03-15,4967923,186767744,37.7,37.35,37.6,0.1,2132,1101,37.35
2018-03-16,10191776,381840244,37.7,37.0,37.6,0.0,2572,1101,37.6
2018-03-19,1979911,74117085,37.55,37.2,37.55,-0.05,1122,1101,37.45
2018-03-20,4111790,152892358,37.35,36.95,37.35,-0.2,1869,1101,37.35
2018-03-21,3697305,137932173,37.45,37.15,37.35,0.0,1340,1101,37.45
2018-03-22,5532247,207487077,37.65,37.3,37.55,0.2,2428,1101,37.35
2018-03-23,7492897,276252089,37.0,36.65,37.0,-0.55,3518,1101,36.8
2018-03-26,4166613,152510668,36.9,36.35,36.6,-0.4,1699,1101,36.85
2018-03-27,4487686,166089382,37.2,36.8,37.15,0.55,2089,1101,36.8
2018-03-28,2851838,105431406,37.1,36.8,37.0,-0.15,1499,1101,37.1
2018-03-29,5977425,218628760,36.8,36.35,36.55,-0.45,2984,1101,36.65
2018-03-30,5089666,186072529,36.8,36.4,36.6,0.05,2590,1101,36.5
2018-03-31,2174618,79636264,36.7,36.55,36.55,-0.05,1642,1101,36.6
