date,capacity,turnover,high,low,close,change,transaction_volume,stock_code_id,open
2016-01-04,10437306,275489048,27.3,26.15,26.15,-1.15,5250,1101,27.3
2016-01-05,5382070,141869299,26.7,26.1,26.4,0.25,3074,1101,26.15
2016-01-06,5154746,134781854,26.55,26.0,26.05,-0.35,2398,1101,26.45
2016-01-07,20289500,551115454,27.6,26.25,27.35,1.3,7611,1101,26.3
2016-01-08,11915555,321236429,27.3,26.7,27.0,-0.35,3816,1101,27.25
2016-01-11,11756679,306250249,26.55,25.75,26.0,-1.0,4104,1101,26.5
2016-01-12,5331895,139210353,26.25,26.0,26.1,0.1,2460,1101,26.2
2016-01-13,6281863,166202718,26.75,26.2,26.75,0.65,3040,1101,26.2
2016-01-14,7947189,210035902,26.75,26.0,26.75,0.0,3660,1101,26.2
2016-01-15,10040814,266216332,26.9,26.15,26.9,0.15,3191,1101,26.65
2016-01-18,7044076,187200559,26.9,26.25,26.6,-0.3,3604,1101,26.5
2016-01-19,3365090,89015985,26.6,26.3,26.5,-0.1,1970,1101,26.55
2016-01-20,9593481,249581416,26.25,25.85,26.1,-0.4,3345,1101,26.2
2016-01-21,4485935,116808346,26.3,25.85,25.85,-0.25,1983,1101,26.25
2016-01-22,6341786,163560655,26.15,25.6,25.65,-0.2,2454,1101,26.0
2016-01-25,6261270,162190920,26.0,25.75,25.85,0.2,4504,1101,25.85
2016-01-26,3984798,101869204,25.75,25.45,25.5,-0.35,1744,1101,25.65
2016-01-27,3831138,97966318,25.75,25.5,25.5,0.0,1646,1101,25.6
2016-01-28,5532164,142905564,26.0,25.5,25.85,0.35,2294,1101,25.5
2016-01-29,7902753,208839228,26.8,25.8,26.6,0.75,2560,1101,25.85
2016-01-30,4457746,120831257,27.3,26.7,27.3,0.7,1726,1101,26.8
2016-02-01,5883078,158852270,27.25,26.65,27.25,-0.05,2616,1101,27.2
2016-02-02,6132945,165486395,27.1,26.85,26.85,-0.4,2591,1101,27.1
2016-02-03,6229080,165219977,26.85,26.25,26.6,-0.25,2851,1101,26.75
2016-02-15,5715396,154638708,27.35,26.6,27.05,0.45,3213,1101,26.8
2016-02-16,9610907,268881005,28.25,27.3,28.25,1.2,4145,1101,27.3
2016-02-17,5705677,160108786,28.3,27.65,28.15,-0.1,2268,1101,28.3
2016-02-18,9042899,260647071,29.05,28.15,29.05,0.9,3982,1101,28.35
2016-02-19,6014685,174087593,29.1,28.6,29.1,0.05,2635,1101,29.0
2016-02-22,4990988,146591984,29.8,29.1,29.3,0.2,2655,1101,29.3
2016-02-23,4597205,134196643,29.45,28.95,29.3,0.0,2497,1101,29.4
2016-02-24,7527146,219633882,29.5,29.05,29.2,-0.1,2744,1101,29.3
2016-02-25,5468195,161031722,29.6,29.25,29.5,0.3,2913,1101,29.3
2016-02-26,7803412,233746917,30.3,29.7,30.0,0.5,3049,1101,29.8
2016-03-01,16744279,470099056,30.0,29.35,29.85,-0.15,3405,1101,29.9
2016-03-02,6946679,208061470,30.25,29.8,29.95,0.1,2722,1101,29.9
2016-03-03,8345280,250485372,30.4,29.75,30.4,0.45,3640,1101,29.95
