date,capacity,turnover,high,low,close,change,transaction_volume,stock_code_id,open
2018-03-02,4576443,127083804,27.95,27.55,27.9,-0.3,2457,1102,27.75
2018-03-05,2824752,78953256,28.1,27.85,27.9,0.0,1497,1102,27.9
2018-03-06,3869641,108369174,28.25,27.85,27.9,0.0,1333,1102,28.15
2018-03-07,3967800,109743000,27.9,27.5,27.55,-0.35,1527,1102,27.7
2018-03-08,6129520,168747416,27.85,27.3,27.45,-0.1,2413,1102,27.6
2018-03-09,5064833,141839935,28.15,27.45,28.15,0.7,2442,1102,27.45
2018-03-12,11636949,338178821,29.6,28.25,29.6,1.45,3887,1102,28.25
2018-03-13,8337097,245692834,29.6,29.3,29.45,-0.15,2683,1102,29.6
2018-03-14,4246944,124658345,29.55,29.1,29.5,0.05,1749,1102,29.4
2018-03-15,2834207,83462986,29.65,29.3,29.45,-0.05,958,1102,29.4
2018-03-16,9964971,289835195,29.35,28.8,29.1,-0.35,2113,1102,29.35
2018-03-19,1574300,45863181,29.25,29.0,29.2,0.1,668,1102,29.2
2018-03-20,1913880,55751050,29.3,29.0,29.1,-0.1,870,1102,29.1
2018-03-21,1916720,56018864,29.3,29.1,29.25,0.15,1023,1102,29.1
2018-03-22,1695594,49633802,29.5,29.15,29.3,0.05,1219,1102,29.25
2018-03-23,3310309,95067555,28.95,28.25,28.8,-0.5,1436,1102,28.35
2018-03-26,2739480,77948117,28.6,28.3,28.55,-0.25,1468,1102,28.6
2018-03-27,1816960,52112540,28.85,28.6,28.65,0.1,966,1102,28.7
2018-03-28,1499473,42692124,28.65,28.4,28.4,-0.25,901,1102,28.55
2018-03-29,3326433,93643275,28.55,28.0,28.1,-0.3,1808,1102,28.5
2018-03-30,2033799,57500103,28.35,28.15,28.35,0.25,1007,1102,28.3
2018-03-31,1863601,53224143,28.65,28.5,28.55,0.2,605,1102,28.55
2018-04-02,1806282,51607182,28.75,28.4,28.7,0.15,1010,1102,28.75
2018-04-03,4313090,121578158,28.4,27.95,28.25,-0.45,1843,1102,28.4
2018-04-09,9169139,268256001,29.45,28.65,29.45,1.2,3881,1102,28.7
2018-04-10,4480736,130915905,29.45,28.9,29.45,0.0,2001,1102,29.45
2018-04-11,2603182,76461979,29.55,29.3,29.4,-0.05,1191,1102,29.3
2018-04-12,2866450,83490157,29.4,28.9,29.1,-0.3,1324,1102,29.4
2018-04-13,1963976,57298888,29.35,29.1,29.15,0.05,906,1102,29.15
2018-04-16,2203563,64409027,29.4,29.05,29.25,0.1,1233,1102,29.15
2018-04-17,3645779,105768187,29.2,28.75,29.15,-0.1,1320,1102,29.2
2018-04-18,1871871,54563081,29.3,29.05,29.2,0.05,958,1102,29.3
2018-04-19,10092519,302614120,30.2,29.2,30.15,0.95,4528,1102,29.2
2018-04-20,8191631,249409166,30.7,29.8,30.4,0.25,4311,1102,30.0
2018-04-23,10355977,320445273,31.15,30.45,30.95,0.55,3945,1102,30.5
2018-04-24,18079384,568247110,31.8,30.9,30.9,-0.05,7770,1102,31.0
2018-04-25,8943756,273865635,31.05,30.1,30.7,-0.2,4176,1102,30.75
2018-04-26,12265648,387079415,31.9,31.0,31.3,0.6,5387,1102,31.0
2018-04-27,10055831,319704139,32.15,31.6,31.75,0.45,4605,1102,31.65
2018-04-30,11393115,363654315,32.35,31.6,31.75,0.0,4911,1102,32.0
2018-05-02,16315042,525020909,32.6,31.45,32.05,0.3,5862,1102,31.5
2018-05-03,11937179,375019399,32.45,30.8,31.0,-1.05,5017,1102,32.0
2018-05-04,7697274,241553675,31.85,31.15,31.65,0.65,3223,1102,31.3
2018-05-07,10675726,341594158,32.3,31.5,31.5,-0.15,4070,1102,31.95
2018-05-08,10487681,337749319,32.45,31.7,32.4,0.9,4597,1102,31.7
2018-05-09,10276337,333940671,32.7,32.0,32.4,0.0,5006,1102,32.5
2018-05-10,14123485,466894792,33.35,32.45,33.0,0.6,5246,1102,32.5
2018-05-11,4718290,155823971,33.4,32.8,33.0,0.0,2645,1102,33.4
2018-05-14,9930028,332905618,33.95,33.0,33.95,0.95,3453,1102,33.0
2018-05-15,11651992,389227267,33.8,32.8,33.75,-0.2,5062,1102,33.8
2018-05-16,15184317,513765188,34.6,33.35,33.75,0.0,6433,1102,34.0
2018-05-17,12258461,417220124,34.25,33.5,34.1,0.35,3899,1102,33.9
2018-05-18,12939719,451283764,35.2,34.1,35.05,0.95,5409,1102,34.4
2018-05-21,8408424,296985051,35.75,34.85,35.25,0.2,3427,1102,35.4
2018-05-22,7472174,258759694,35.4,33.0,34.3,-0.95,2628,1102,35.3
2018-05-23,7475605,251742483,34.6,33.45,33.65,-0.65,4138,1102,34.35
2018-05-24,4996243,168616101,34.25,33.5,33.85,0.2,2481,1102,33.9
2018-05-25,3709302,124099852,33.95,33.3,33.55,-0.3,2257,1102,33.95
2018-05-28,4994331,167446203,33.85,33.15,33.5,-0.05,2605,1102,33.55
2018-05-29,5889542,193769880,33.5,32.6,32.85,-0.65,2738,1102,33.5
2018-05-30,8690984,284267213,33.3,32.25,32.8,-0.05,4693,1102,32.5
2018-05-31,22731842,749588279,33.35,32.3,33.05,0.25,4276,1102,33.0
2018-06-01,6041424,199481123,33.6,32.75,33.25,0.2,3420,1102,33.05
2018-06-04,11149953,382481264,34.65,33.45,34.65,1.4,5014,1102,33.45
2018-06-05,7219685,245571626,34.8,33.7,34.3,-0.35,3939,1102,34.8
2018-06-06,4185196,141999864,34.3,33.75,34.1,-0.2,2597,1102,34.3
2018-06-07,5639155,191614267,34.4,33.7,34.3,0.2,3498,1102,34.1
2018-06-08,5970972,201395191,34.0,33.6,33.85,-0.45,2323,1102,34.0
2018-06-11,2506634,84582849,34.15,33.6,33.65,-0.2,1549,1102,34.15
2018-06-12,7034404,236160152,33.9,33.3,33.6,-0.05,3017,1102,33.9
2018-06-13,5733433,193224133,33.9,33.45,33.65,0.05,2709,1102,33.7
2018-06-14,4577632,153220455,33.65,33.35,33.4,-0.25,2524,1102,33.4
2018-06-15,6504145,217549685,33.55,33.25,33.45,0.05,1524,1102,33.5
2018-06-19,8180653,268649340,33.25,32.5,32.65,-0.8,3891,1102,32.9
2018-06-20,9358646,306535668,33.3,32.1,33.1,0.45,4407,1102,32.65
2018-06-21,9019851,297345803,33.4,32.5,33.25,0.15,4090,1102,33.4
2018-06-22,10269464,343657558,34.0,32.6,33.7,0.45,4735,1102,33.4
2018-06-25,6677173,219383303,33.5,32.65,32.75,-0.95,3652,1102,33.5
2018-06-26,9089455,300361727,33.4,32.8,33.2,0.45,4436,1102,33.05
2018-06-27,6162927,205332669,33.6,33.15,33.3,0.1,4076,1102,33.55
2018-06-28,9010026,295893738,33.1,32.65,33.0,-0.3,4772,1102,33.0
2018-06-29,8950939,296012807,33.5,32.6,33.5,0.5,3927,1102,32.9
2018-07-02,8774201,297525183,34.25,33.4,34.0,0.5,3490,1102,33.45
2018-07-03,14249030,488184214,34.55,33.9,34.5,0.5,4786,1102,34.4
2018-07-04,6574898,226598418,34.8,34.0,34.65,0.15,3304,1102,34.5
2018-07-05,4277295,145522230,34.7,33.6,33.7,-0.95,2285,1102,34.4
2018-07-06,8072166,276394294,34.4,33.75,34.2,0.5,3953,1102,33.75
2018-07-09,9645896,337549560,35.45,34.3,35.25,1.05,4780,1102,34.5
2018-07-10,12060361,432324582,36.15,35.4,36.1,0.85,4896,1102,35.4
2018-07-11,5074531,179293905,35.7,34.85,35.55,-0.55,2240,1102,35.65
2018-07-12,4534053,162092220,36.0,35.3,35.7,0.15,2080,1102,35.4
2018-07-13,6401159,229827426,36.0,35.75,36.0,0.3,2696,1102,35.95
2018-07-16,4093958,146617049,36.15,35.55,35.55,-0.45,1604,1102,36.0
