date,capacity,turnover,high,low,close,change,transaction_volume,stock_code_id,open
2017-01-03,2890982,101450502,35.45,34.8,35.15,0.0,1669,1101,35.45
2017-01-04,3296820,115895011,35.3,35.0,35.25,0.1,1737,1101,35.2
2017-01-05,4098017,143758836,35.25,34.9,35.25,0.0,1788,1101,35.0
2017-01-06,3542625,124391293,35.3,34.9,35.25,0.0,1774,1101,35.3
2017-01-09,4877900,170970138,35.35,34.9,34.9,-0.35,1515,1101,35.25
2017-01-10,2863568,100132754,35.15,34.65,34.95,0.05,1142,1101,34.8
2017-01-11,5403483,192049377,35.85,35.05,35.8,0.85,2484,1101,35.15
2017-01-12,7967333,288119189,36.3,35.7,36.3,0.5,2970,1101,35.85
2017-01-13,3896119,140384134,36.4,35.7,36.0,-0.3,1778,1101,36.3
2017-01-16,2145899,76997328,36.05,35.6,35.8,-0.2,1066,1101,35.8
2017-01-17,2902410,103568249,36.0,35.55,35.55,-0.25,988,1101,35.9
2017-01-18,8308000,294868541,35.55,35.3,35.45,-0.1,2080,1101,35.45
2017-01-19,6098231,211855327,35.2,34.6,34.65,-0.8,3161,1101,35.2
2017-01-20,2355242,82362962,35.1,34.75,34.95,0.3,1187,1101,34.8
2017-01-23,9432643,333011316,35.8,34.5,35.75,0.8,3717,1101,34.5
2017-01-24,6790602,241575213,36.0,35.3,35.4,-0.35,2861,1101,35.75
2017-02-02,12154811,436266003,36.3,35.3,35.3,-0.1,5126,1101,36.25
2017-02-03,5407188,192305862,36.0,35.2,36.0,0.7,2370,1101,35.25
2017-02-06,3315263,118523489,36.05,35.55,35.6,-0.4,1712,1101,36.05
2017-02-07,7887754,278382258,35.5,35.2,35.25,-0.35,3000,1101,35.4
2017-02-08,6318414,221860540,35.45,34.95,35.2,-0.05,2834,1101,35.25
2017-02-09,13658435,490493530,36.3,35.0,36.3,1.1,4919,1101,35.0
2017-02-10,39364540,1507458037,38.8,37.8,38.2,1.9,11934,1101,38.2
2017-02-13,9216710,348941417,38.2,37.6,38.0,-0.2,4315,1101,38.2
2017-02-14,9427952,356144372,38.2,37.35,37.8,-0.2,3280,1101,37.35
2017-02-15,8834192,336022928,38.25,37.7,38.05,0.25,3370,1101,37.8
2017-02-16,10250490,386769103,38.15,37.55,37.65,-0.4,2668,1101,38.1
2017-02-17,7386370,275702930,37.65,37.1,37.5,-0.15,2482,1101,37.65
2017-02-18,2342287,87310107,37.6,37.15,37.3,-0.2,866,1101,37.5
2017-02-20,6782081,250251174,37.35,36.5,36.6,-0.7,2856,1101,37.3
2017-02-21,9412229,350105173,37.4,36.7,37.05,0.45,3571,1101,36.7
2017-02-22,13614782,516788226,38.4,37.25,38.2,1.15,5020,1101,37.45
2017-02-23,5636826,213628036,38.3,37.65,38.0,-0.2,2138,1101,38.3
2017-02-24,9870769,373709675,38.1,37.65,37.65,-0.35,2685,1101,38.0
2017-03-01,8509295,323165570,38.25,37.6,37.7,0.05,4568,1101,37.65
2017-03-02,16935050,652494032,38.9,38.0,38.15,0.45,6920,1101,38.0
2017-03-03,7362110,280557830,38.55,38.0,38.0,-0.15,2832,1101,38.15
2017-03-06,5199164,197152247,38.1,37.75,37.8,-0.2,2074,1101,37.9
2017-03-07,2600079,99233087,38.25,37.8,38.2,0.4,1256,1101,37.8
2017-03-08,6351161,242988218,38.45,38.15,38.15,-0.05,2966,1101,38.2
2017-03-09,9446829,356636332,38.0,37.5,37.5,-0.65,3597,1101,38.0
2017-03-10,5336924,197781656,37.3,36.85,37.0,-0.5,2720,1101,37.3
2017-03-13,5014808,188794816,37.95,37.2,37.6,0.6,2810,1101,37.2
2017-03-14,4845441,183069246,37.9,37.45,37.8,0.2,2155,1101,37.6
2017-03-15,6959294,265164222,38.4,37.55,38.2,0.4,3196,1101,37.7
2017-03-16,4475521,171116537,38.5,37.9,38.0,-0.2,2752,1101,38.2
2017-03-17,9158312,349768556,38.4,37.95,38.2,0.2,2063,1101,38.15
2017-03-20,2710369,103015822,38.2,37.9,38.15,-0.05,1077,1101,38.0
2017-03-21,6767923,258014535,38.4,37.85,38.4,0.25,2503,1101,38.0
2017-03-22,5061425,191783497,38.0,37.75,37.9,-0.5,1686,1101,37.95
2017-03-23,3378905,128258706,38.25,37.7,38.0,0.1,1261,1101,38.15
2017-03-24,3687099,140010528,38.1,37.8,38.0,0.0,1425,1101,38.0
2017-03-27,5657656,213641321,37.85,37.55,37.75,-0.25,2233,1101,37.85
2017-03-28,12332096,459061839,37.8,36.9,37.15,-0.6,4776,1101,37.8
2017-03-29,3799461,142507569,37.7,37.25,37.7,0.55,1787,1101,37.4
2017-03-30,6234143,230780770,37.65,36.85,36.85,-0.85,3048,1101,37.65
2017-03-31,8810234,321280455,37.2,36.3,36.3,-0.55,4272,1101,37.1
2017-04-05,7385595,272791615,37.2,36.4,37.05,0.75,3091,1101,36.4
2017-04-06,5074098,189024716,37.45,37.1,37.3,0.25,2430,1101,37.2
2017-04-07,3786727,139563512,37.25,36.5,37.15,-0.15,1496,1101,36.95
2017-04-10,978271,36190027,37.15,36.85,37.0,-0.15,619,1101,37.15
2017-04-11,3063366,113436504,37.3,36.9,36.9,-0.1,1280,1101,37.0
2017-04-12,4321948,159601983,37.5,36.7,36.85,-0.05,1886,1101,37.25
2017-04-13,2235480,82362900,37.05,36.75,36.75,-0.1,1101,1101,36.9
2017-04-14,2230761,81582255,36.75,36.4,36.5,-0.25,1074,1101,36.6
2017-04-17,2460829,89759637,36.7,36.35,36.5,0.0,1750,1101,36.65
2017-04-18,3836886,139789711,36.65,36.25,36.45,-0.05,1509,1101,36.6
2017-04-19,0,0,,,,0.0,0,1101,
2017-04-20,0,0,,,,0.0,0,1101,
2017-04-21,15672983,562422150,37.1,35.35,35.6,0.0,5589,1101,36.45
2017-04-24,10227016,373260608,37.3,35.75,36.25,0.65,4300,1101,35.8
2017-04-25,11861031,422718651,36.2,35.45,35.55,-0.7,5519,1101,36.2
2017-04-26,9700088,346007783,35.85,35.5,35.65,0.1,3414,1101,35.65
2017-04-27,8224979,290243541,35.65,35.1,35.3,-0.35,3574,1101,35.55
2017-04-28,6574387,231174053,35.3,35.05,35.1,-0.2,2876,1101,35.3
2017-05-02,5256521,185112322,35.4,35.15,35.2,0.1,2446,1101,35.4
2017-05-03,3418299,120223606,35.3,35.0,35.2,0.0,1697,1101,35.1
2017-05-04,4880035,171283413,35.25,35.0,35.25,0.05,2660,1101,35.2
2017-05-05,5445755,189642588,35.1,34.7,34.7,-0.55,2029,1101,35.05
2017-05-08,6498921,224711099,34.8,34.5,34.55,-0.15,2485,1101,34.75
2017-05-09,3878940,134027504,34.8,34.45,34.65,0.1,1670,1101,34.5
2017-05-10,3403788,117819026,34.75,34.5,34.75,0.1,1471,1101,34.65
2017-05-11,6688904,231117509,35.0,34.15,34.55,-0.2,3158,1101,34.8
2017-05-12,7520457,256932737,34.7,34.0,34.05,-0.5,3601,1101,34.6
2017-05-15,3063621,105795674,34.65,34.05,34.6,0.55,1885,1101,34.05
2017-05-16,8943070,312392437,35.1,34.7,35.1,0.5,3348,1101,34.8
2017-05-17,4574274,159182770,34.95,34.65,34.8,-0.3,1781,1101,34.9
2017-05-18,1686798,58430354,34.8,34.35,34.75,-0.05,946,1101,34.55
2017-05-19,2194288,75791687,34.65,34.5,34.5,-0.25,1042,1101,34.6
2017-05-22,1706760,58921182,34.85,34.4,34.6,0.1,610,1101,34.85
2017-05-23,2627601,90306231,34.45,34.25,34.3,-0.3,1363,1101,34.4
2017-05-24,3225075,110702280,34.5,34.15,34.5,0.2,1616,1101,34.3
2017-05-25,6944169,241163199,34.95,34.35,34.8,0.3,2094,1101,34.35
