date,capacity,turnover,high,low,close,change,transaction_volume,stock_code_id,open
2019-05-15,4882417,199909394,41.3,40.6,40.9,-0.1,2413,1102,40.6
2019-05-16,21974832,931817897,42.85,41.3,42.65,1.75,6923,1102,41.3
2019-05-17,19164574,835184760,43.9,42.95,43.75,1.1,8493,1102,43.2
2019-05-20,12113236,531639033,44.45,43.55,44.0,0.25,6473,1102,44.0
2019-05-21,13257374,585401943,44.5,43.85,44.4,0.4,6715,1102,44.2
2019-05-22,6227937,274092825,44.2,43.7,43.9,-0.5,3365,1102,43.95
2019-05-23,10590558,467178227,44.5,43.8,43.9,0.0,4835,1102,43.9
2019-05-24,8696694,381543364,44.3,43.7,43.75,-0.15,4192,1102,44.0
2019-05-27,5475029,238907390,44.1,43.45,43.45,-0.3,2883,1102,44.05
2019-05-28,13931072,599441772,43.6,42.85,43.0,-0.45,3859,1102,43.5
2019-05-29,8706403,379460076,43.9,42.75,43.85,0.85,5028,1102,43.0
2019-05-30,11932521,532154456,44.95,43.6,44.95,1.1,5799,1102,43.65
2019-05-31,9735482,436469768,45.1,44.15,45.1,0.15,4769,1102,44.65
2019-06-03,8447524,383600066,45.75,44.4,45.5,0.4,4697,1102,45.0
2019-06-04,8100557,369179917,46.05,45.3,45.3,-0.2,3875,1102,45.8
2019-06-05,7397972,337351562,45.9,45.4,45.65,0.35,4187,1102,45.5
2019-06-06,7837392,358910560,46.0,45.4,45.85,0.2,4521,1102,45.5
2019-06-10,6276958,287568913,46.0,45.6,45.9,0.05,3800,1102,45.85
2019-06-11,10459321,485332452,46.75,45.9,46.75,0.85,4576,1102,45.9
2019-06-12,6919221,322687018,46.95,46.2,46.75,0.0,3399,1102,46.5
2019-06-13,8768569,404987754,46.7,45.8,46.15,-0.6,3594,1102,46.5
2019-06-14,6032211,278886776,46.4,45.8,46.35,0.2,3344,1102,45.8
2019-06-17,4284109,200190160,47.0,46.1,46.75,0.4,2258,1102,46.2
2019-06-18,6689189,313202124,47.0,46.6,47.0,0.25,3822,1102,46.8
2019-06-19,7811394,368043956,47.4,46.8,47.4,0.4,4391,1102,47.0
2019-06-20,7078176,336888582,48.0,47.2,47.65,0.25,3837,1102,47.5
2019-06-21,10972177,516517529,47.8,46.65,46.65,-1.0,3708,1102,47.65
2019-06-24,7433617,350480285,47.5,46.7,47.45,0.8,3307,1102,46.8
2019-06-25,4932850,231796026,47.3,46.8,47.3,-0.15,3308,1102,47.05
2019-06-26,5042827,238643481,47.55,47.1,47.35,0.05,2518,1102,47.4
2019-06-27,13640617,659340299,48.9,47.45,48.9,1.55,5393,1102,47.5
2019-06-28,10677565,511680844,48.5,47.55,47.55,-1.35,4107,1102,48.35
2019-07-01,4401369,210180312,48.0,47.55,47.7,0.15,2500,1102,47.6
2019-07-02,8474769,410990707,48.6,47.85,48.6,0.9,5194,1102,48.1
2019-07-03,7913985,380355871,48.45,47.75,48.0,-0.6,4019,1102,48.3
2019-07-04,6965077,331511552,48.1,47.3,47.6,-0.4,3220,1102,48.1
2019-07-05,7003105,338275009,48.5,47.8,48.45,0.85,3492,1102,47.8
2019-07-08,5994837,287551887,48.5,47.75,48.0,-0.45,3074,1102,48.5
2019-07-09,9536055,459297073,48.45,47.9,48.05,0.05,4114,1102,48.4
2019-07-10,8955120,432016726,48.6,47.9,48.5,0.45,4965,1102,48.2
2019-07-11,22314500,1053344203,48.3,46.7,47.15,-1.35,10017,1102,48.3
2019-07-12,20959670,964127611,46.95,45.5,46.1,-1.05,10279,1102,46.2
2019-07-15,9524259,438638359,46.6,45.65,46.05,-0.05,3223,1102,46.15
2019-07-16,8402131,388726949,46.5,46.0,46.4,0.35,4310,1102,46.4
2019-07-17,7695273,357290257,46.9,46.1,46.55,0.15,3527,1102,46.8
2019-07-18,7500425,347453706,46.7,46.05,46.4,-0.15,3082,1102,46.7
2019-07-19,11560108,535613275,46.65,46.1,46.2,-0.2,3257,1102,46.2
2019-07-22,11860931,552362385,46.9,46.2,46.35,0.15,3144,1102,46.9
2019-07-23,19007469,887057870,46.85,46.05,46.8,0.45,6006,1102,46.8
2019-07-24,23186818,1000710450,43.55,42.9,42.9,0.0,6370,1102,43.2
2019-07-25,13051427,551305459,42.95,42.0,42.1,-0.8,6986,1102,42.75
2019-07-26,7707479,325329164,42.7,41.95,42.25,0.15,4296,1102,42.25
2019-07-29,5421560,228462438,42.35,42.0,42.15,-0.1,3661,1102,42.1
2019-07-30,7233094,305161298,42.5,42.05,42.1,-0.05,3791,1102,42.25
2019-07-31,9489412,398328805,42.25,41.65,41.8,-0.3,4197,1102,42.1
2019-08-01,8384463,347479030,41.7,41.2,41.4,-0.4,4275,1102,41.45
2019-08-02,9159560,375164454,41.4,40.7,41.0,-0.4,4574,1102,41.0
2019-08-05,9548006,394911497,41.75,40.9,41.2,0.2,4809,1102,40.95
2019-08-06,8081368,327306851,40.9,40.25,40.65,-0.55,4402,1102,40.9
2019-08-07,5817921,236292939,40.95,40.35,40.45,-0.2,3755,1102,40.85
2019-08-08,9239526,378246264,41.35,40.6,41.2,0.75,3745,1102,40.7
2019-08-12,6261311,256533051,41.4,40.7,41.0,-0.2,3580,1102,41.3
2019-08-13,6333207,256632450,40.8,40.4,40.4,-0.6,3475,1102,40.8
2019-08-14,7444472,306075324,41.45,40.8,41.35,0.95,3691,1102,40.9
2019-08-15,14261614,599473892,42.35,41.7,41.8,0.45,5846,1102,41.7
2019-08-16,11034167,468752935,42.75,41.95,42.7,0.9,5369,1102,42.0
2019-08-19,10827496,463908214,43.35,42.55,42.6,-0.1,4727,1102,43.1
2019-08-20,6916197,292636332,42.65,42.1,42.5,-0.1,3516,1102,42.6
2019-08-21,4871358,205715207,42.7,42.05,42.05,-0.45,2895,1102,42.5
2019-08-22,6534998,275055300,42.5,41.9,41.95,-0.1,2565,1102,42.5
2019-08-23,5447902,230520776,42.5,41.95,42.5,0.55,2499,1102,41.95
2019-08-26,4767498,201005177,42.4,41.95,42.25,-0.25,2230,1102,42.05
2019-08-27,10667163,446867392,42.4,41.75,41.75,-0.5,2126,1102,42.3
2019-08-28,3965172,167294027,42.35,41.9,42.05,0.3,2161,1102,41.9
2019-08-29,5569440,234936659,42.4,42.05,42.15,0.1,3367,1102,42.4
2019-08-30,9546956,409058508,43.0,42.5,43.0,0.85,4015,1102,42.5
2019-09-02,10082242,438898542,43.7,43.05,43.65,0.65,5282,1102,43.05
2019-09-03,11053051,489118888,44.5,43.65,44.3,0.65,4564,1102,43.85
2019-09-04,6459736,285108410,44.35,43.9,44.05,-0.25,3045,1102,44.2
2019-09-05,5931490,262074350,44.45,44.05,44.05,0.0,2476,1102,44.05
2019-09-06,7497900,330884801,44.3,43.85,43.85,-0.2,2766,1102,44.3
2019-09-09,6789146,300994256,44.5,44.0,44.5,0.65,3513,1102,44.35
2019-09-10,7928773,350598176,45.05,43.7,43.85,-0.65,3800,1102,44.95
2019-09-11,9063527,395890443,44.35,43.25,43.65,-0.2,4069,1102,43.85
2019-09-12,6493680,285778429,44.3,43.8,43.8,0.15,2616,1102,44.0
2019-09-16,6736157,298508580,44.7,43.9,44.25,0.45,3874,1102,44.0
2019-09-17,4317998,189972247,44.35,43.85,44.0,-0.25,2283,1102,44.25
2019-09-18,6711951,295909344,44.3,43.95,44.0,0.0,2882,1102,44.05
2019-09-19,7653436,334501020,44.15,43.55,43.6,-0.4,3123,1102,44.05
2019-09-20,7523427,328627574,43.9,43.5,43.65,0.05,1622,1102,43.65
2019-09-23,9199111,399459552,43.65,43.1,43.15,-0.5,3299,1102,43.65
2019-09-24,7318067,316035734,43.55,43.05,43.3,0.15,4355,1102,43.45
2019-09-25,7782473,336104142,43.65,43.05,43.25,-0.05,2578,1102,43.65
2019-09-26,4437357,192488652,43.55,43.2,43.45,0.2,1844,1102,43.5
2019-09-27,4386443,190214028,43.65,43.2,43.3,-0.15,2286,1102,43.6
2019-10-01,5813916,250848098,43.45,43.0,43.25,-0.05,2984,1102,43.25
2019-10-02,4833276,206889056,43.05,42.6,42.7,-0.55,2304,1102,43.0
2019-10-03,6749839,286615742,43.15,42.25,42.35,-0.35,3544,1102,42.3
2019-10-04,6964440,293035212,42.55,41.9,42.05,-0.3,2925,1102,42.3
2019-10-07,1930978,81573104,42.4,42.05,42.4,0.35,931,1102,42.2
2019-10-08,5230447,223685288,43.0,42.4,42.85,0.45,2728,1102,42.4
2019-10-09,5475908,232213990,43.0,42.25,42.3,-0.55,3138,1102,42.85
2019-10-14,5962511,254876587,42.9,42.55,42.9,0.6,2114,1102,42.65
2019-10-15,4918309,210278497,43.05,42.45,43.0,0.1,2582,1102,42.9
2019-10-16,6584981,281507677,43.05,42.55,42.75,-0.25,3638,1102,43.0
2019-10-17,9602671,416004920,43.5,43.0,43.4,0.65,4100,1102,43.05
2019-10-18,13505725,588821527,43.85,43.4,43.5,0.1,3303,1102,43.45
2019-10-21,8278742,365071732,44.3,43.55,44.2,0.7,2971,1102,43.55
2019-10-22,9441594,419165200,44.85,44.15,44.15,-0.05,4064,1102,44.4
2019-10-23,5871267,256947490,44.0,43.6,43.75,-0.4,2782,1102,43.95
2019-10-24,6619142,291820615,44.35,43.8,43.95,0.2,2392,1102,43.95
2019-10-25,6114581,267156364,43.95,43.45,43.7,-0.25,2496,1102,43.9
2019-10-28,4492709,195941309,44.05,43.5,43.5,-0.2,2028,1102,44.0
2019-10-29,7731837,335830924,43.7,43.3,43.5,0.0,2564,1102,43.6
2019-10-30,10716264,463317329,43.6,42.85,43.35,-0.15,4594,1102,43.5
2019-10-31,12348490,533214978,43.65,43.05,43.05,-0.3,4287,1102,43.5
2019-11-01,5092631,219717261,43.3,43.0,43.1,0.05,2289,1102,43.05
2019-11-04,7211026,312491111,43.55,43.1,43.5,0.4,3355,1102,43.2
2019-11-05,6664346,288757770,43.6,43.2,43.45,-0.05,2332,1102,43.5
2019-11-06,7251702,313437429,43.5,43.1,43.1,-0.35,3413,1102,43.45
2019-11-07,6478379,279154222,43.4,42.95,43.15,0.05,2341,1102,43.2
2019-11-08,4402850,190239888,43.35,43.1,43.3,0.15,2600,1102,43.35
2019-11-11,5757678,246499256,43.1,42.7,42.8,-0.5,2628,1102,43.1
2019-11-12,6311593,270582417,43.05,42.75,42.8,0.0,3055,1102,42.85
2019-11-13,5945553,255249316,43.2,42.75,42.85,0.05,2738,1102,43.05
2019-11-14,10574530,457340136,43.6,42.8,43.3,0.45,3759,1102,43.0
2019-11-15,18431527,813149853,44.75,43.5,44.75,1.45,6647,1102,43.8
2019-11-18,12579068,563557872,45.1,44.55,44.85,0.1,5531,1102,45.0
2019-11-19,9641949,430116805,45.05,44.1,45.05,0.2,3957,1102,44.5
2019-11-20,23131180,1060654423,46.3,44.8,46.2,1.15,7914,1102,45.05
2019-11-21,11422256,526273925,46.35,45.65,46.15,-0.05,4230,1102,46.3
2019-11-22,6633534,306132572,46.45,45.9,46.45,0.3,2928,1102,46.25
2019-11-25,10087901,465670522,46.45,45.9,46.15,-0.3,3847,1102,46.45
2019-11-26,18343612,847590661,46.7,46.0,46.1,-0.05,4378,1102,46.15
2019-11-27,5649277,260955283,46.45,45.9,46.45,0.35,2527,1102,46.1
2019-11-28,4697621,216995519,46.45,46.05,46.25,-0.2,2271,1102,46.45
2019-11-29,10445804,476801925,46.25,45.35,45.45,-0.8,4254,1102,46.15
2019-12-02,10635398,480990781,45.9,44.95,45.1,-0.35,4211,1102,45.7
2019-12-03,11915246,548253232,46.5,45.05,46.0,0.9,5091,1102,45.1
2019-12-04,6299636,288951256,46.2,45.6,46.1,0.1,3223,1102,46.0
2019-12-05,7298035,333984642,46.1,45.65,45.8,-0.3,3181,1102,46.1
2019-12-06,9053787,419001570,46.5,45.7,46.45,0.65,3195,1102,45.8
2019-12-09,9661121,447942160,46.65,46.1,46.35,-0.1,4062,1102,46.2
2019-12-10,5885919,272568349,46.5,46.1,46.3,-0.05,2925,1102,46.15
2019-12-11,11695383,547054310,47.0,46.4,46.8,0.5,4464,1102,47.0
2019-12-12,14132643,666485341,47.45,46.6,47.45,0.65,5231,1102,47.0
2019-12-13,13183356,625382708,47.85,47.0,47.4,-0.05,5438,1102,47.6
2019-12-16,7557117,356932294,47.65,47.1,47.15,-0.25,2977,1102,47.6
2019-12-17,9180593,434436242,47.65,47.0,47.65,0.5,3920,1102,47.4
2019-12-18,6952800,332605795,48.0,47.55,47.95,0.3,3109,1102,47.65
2019-12-19,8032607,384154212,48.0,47.6,47.7,-0.25,2811,1102,47.95
2019-12-20,19976449,955729779,48.2,47.45,47.8,0.1,5094,1102,47.7
2019-12-23,14369205,689845540,48.25,47.5,48.15,0.35,3432,1102,47.8
2019-12-24,14117619,674907238,48.25,47.6,47.6,-0.55,3629,1102,48.2
2019-12-25,8697822,412323434,48.05,46.95,47.25,-0.35,4056,1102,47.7
2019-12-26,6886642,324748449,47.45,47.05,47.3,0.05,3795,1102,47.4
2019-12-27,7367788,348752001,47.7,47.2,47.7,0.4,4813,1102,47.5
2019-12-30,14653220,707615503,48.75,47.6,48.15,0.45,7794,1102,47.7
2019-12-31,7053510,339250864,48.3,47.9,47.95,-0.2,2835,1102,48.15
