date,capacity,turnover,high,low,close,change,transaction_volume,stock_code_id,open
2025-06-06,15721473,432489382,27.65,27.35,27.55,0.05,8014,1101,27.65
2025-06-09,14225266,388003467,27.65,27.1,27.2,-0.35,7308,1101,27.65
2025-06-10,13976433,381046538,27.45,27.15,27.15,-0.05,6359,1101,27.2
2025-06-11,17955808,486550264,27.35,26.9,27.3,0.15,8241,1101,27.2
2025-06-12,9954901,269487242,27.3,26.95,27.05,-0.25,5334,1101,27.3
2025-06-13,17565703,473227050,27.15,26.85,26.9,-0.15,9040,1101,27.0
2025-06-16,19409019,519157595,26.95,26.6,26.8,-0.1,9111,1101,26.9
2025-06-17,17238007,460950202,26.95,26.6,26.75,-0.05,7284,1101,26.8
2025-06-18,21396334,569377995,26.85,26.5,26.5,-0.25,11449,1101,26.7
2025-06-19,25906906,677802519,26.55,26.05,26.05,-0.45,11855,1101,26.45
2025-06-20,33900315,866571139,26.05,25.4,25.5,-0.55,16213,1101,26.0
2025-06-23,23802814,596061641,25.3,24.75,25.1,-0.4,12469,1101,25.25
2025-06-24,16916612,432664274,25.85,25.1,25.75,0.65,6771,1101,25.2
2025-06-25,11763685,303525394,25.95,25.6,25.7,-0.05,5508,1101,25.9
2025-06-26,16521929,429296569,26.25,25.7,25.8,0.1,7091,1101,25.75
2025-06-27,17125138,448593376,26.4,26.0,26.2,0.4,6589,1101,26.15
2025-06-30,21430048,550001929,26.05,25.5,25.5,-0.7,8358,1101,26.0
2025-07-01,54915619,1431632448,26.6,25.55,26.15,0.65,18571,1101,25.8
2025-07-02,21251256,537409584,25.65,25.15,25.25,0.0,9753,1101,25.55
2025-07-03,13115130,332167353,25.45,25.2,25.35,0.1,5768,1101,25.3
2025-07-04,16588626,415774976,25.45,25.0,25.0,-0.35,7697,1101,25.45
2025-07-07,14205951,352165080,25.0,24.6,24.85,-0.15,6664,1101,25.0
2025-07-08,27641539,674623340,25.05,24.2,24.35,-0.5,12689,1101,24.75
2025-07-09,14566482,351496501,24.35,24.05,24.1,-0.25,8060,1101,24.35
2025-07-10,22398935,534819048,24.15,23.65,24.0,-0.1,11043,1101,24.1
2025-07-11,20826432,493658772,23.9,23.6,23.65,-0.35,9773,1101,23.9
2025-07-14,33001113,768669967,23.65,22.9,23.4,-0.25,12993,1101,23.25
2025-07-15,36850205,852897284,23.4,22.9,23.35,-0.05,16157,1101,23.3
2025-07-16,23019241,534108261,23.55,23.0,23.0,-0.35,11473,1101,23.2
2025-07-17,22360694,527459873,23.85,23.25,23.65,0.65,8993,1101,23.3
2025-07-18,18792503,443226319,23.85,23.45,23.45,-0.2,7499,1101,23.8
2025-07-21,16465609,385680004,23.6,23.2,23.45,0.0,5696,1101,23.45
2025-07-22,41964963,1006716541,24.45,23.55,23.75,0.3,12670,1101,23.55
2025-07-23,32402534,788055329,24.6,23.8,24.5,0.75,11062,1101,23.95
2025-07-24,17212975,416793409,24.6,23.95,24.2,-0.3,7320,1101,24.6
2025-07-25,10082644,244834300,24.45,24.15,24.2,0.0,4630,1101,24.2
2025-07-28,16384729,400759623,24.65,24.25,24.45,0.25,6072,1101,24.3
2025-07-29,14288123,346896305,24.6,24.1,24.1,-0.35,7100,1101,24.55
2025-07-30,22394290,553777495,25.0,24.15,24.85,0.75,8966,1101,24.2
2025-07-31,16961942,413593564,24.85,24.25,24.3,-0.55,7972,1101,24.8
2025-08-01,11575724,280093088,24.35,24.0,24.15,-0.15,5671,1101,24.15
2025-08-04,14124654,338242233,24.15,23.75,24.15,0.0,6500,1101,24.0
2025-08-05,12711519,310092220,24.55,24.15,24.45,0.3,5363,1101,24.2
2025-08-06,6790212,165581936,24.5,24.3,24.35,-0.1,3345,1101,24.45
2025-08-07,7354770,179392311,24.5,24.3,24.3,-0.05,3649,1101,24.4
2025-08-08,9677836,235923903,24.55,24.25,24.35,0.05,4067,1101,24.35
2025-08-11,15471976,380768688,24.9,24.2,24.6,0.25,6012,1101,24.35
2025-08-12,15715129,390589860,25.15,24.55,24.75,0.15,6209,1101,24.6
2025-08-13,0,0,,,,0.0,0,1101,
2025-08-14,73515862,1720298077,23.8,22.65,23.8,0.0,28463,1101,23.0
2025-08-15,35558069,836249201,23.75,23.35,23.7,-0.1,14894,1101,23.7
2025-08-18,38172033,906985607,24.1,23.5,23.9,0.2,12926,1101,23.7
2025-08-19,38577907,903132567,23.95,23.3,23.3,-0.6,14130,1101,23.85
2025-08-20,30283028,704289446,23.5,23.05,23.35,0.05,9741,1101,23.35
2025-08-21,29698001,689925834,23.5,23.15,23.2,-0.15,10998,1101,23.4
2025-08-22,39143289,894189104,23.55,23.0,23.1,-0.1,12948,1101,23.4
2025-08-25,23852714,551663204,23.3,22.95,23.3,0.2,8069,1101,23.3
2025-08-26,38543601,889838314,23.35,22.95,23.1,-0.2,9927,1101,23.2
2025-08-27,20760816,478319769,23.15,23.0,23.0,-0.1,8661,1101,23.1
2025-08-28,27213030,622008697,23.05,22.8,22.8,-0.2,12837,1101,23.0
2025-08-29,41530248,936752093,22.8,22.35,22.45,-0.35,19683,1101,22.8
2025-09-01,19170872,430165229,22.7,22.25,22.35,-0.1,8064,1101,22.3
2025-09-02,26563110,589377218,22.45,22.05,22.1,-0.25,12753,1101,22.35
2025-09-03,16378731,366529073,22.55,22.2,22.35,0.25,6991,1101,22.25
2025-09-04,18286009,412041788,22.7,22.35,22.65,0.3,6328,1101,22.4
2025-09-05,12688197,287372577,22.75,22.45,22.65,0.0,5681,1101,22.7
2025-09-08,35223119,781934980,22.5,22.05,22.3,-0.35,14704,1101,22.5
2025-09-09,36296148,808794121,22.45,22.15,22.4,0.1,11212,1101,22.35
2025-09-10,45743034,1037247088,23.0,22.25,22.95,0.55,14760,1101,22.45
2025-09-11,32677659,736285672,23.0,22.3,22.3,-0.65,12656,1101,23.0
2025-09-12,27808628,621577915,22.55,22.2,22.35,0.05,8066,1101,22.35
2025-09-15,19014937,425989302,22.6,22.3,22.35,0.0,5767,1101,22.45
2025-09-16,13490117,301084271,22.45,22.2,22.25,-0.1,4979,1101,22.35
2025-09-17,24236146,540149870,22.5,22.2,22.2,-0.05,7921,1101,22.3
2025-09-18,21563887,480555909,22.4,22.2,22.2,0.0,5875,1101,22.3
2025-09-19,189463031,4387661838,23.35,22.15,23.35,1.15,14622,1101,22.2
2025-09-22,144904986,3472333042,24.7,23.1,24.6,1.25,44068,1101,23.45
2025-09-23,66096545,1571012503,24.05,23.5,23.75,-0.85,23423,1101,24.05
2025-09-24,36320099,853552071,23.75,23.4,23.45,-0.3,12727,1101,23.75
2025-09-25,50316369,1208323257,24.3,23.5,23.95,0.5,16562,1101,23.5
2025-09-26,26848861,637193705,23.95,23.55,23.8,-0.15,9530,1101,23.9
2025-09-30,39101788,942891701,24.4,23.9,24.0,0.2,10364,1101,24.1
2025-10-01,42802396,1028476473,24.5,23.7,23.8,-0.2,14574,1101,24.3
2025-10-02,21523173,512668326,24.05,23.65,23.75,-0.05,6788,1101,24.0
2025-10-03,23168217,552635966,24.1,23.7,23.7,-0.05,7695,1101,23.85
2025-10-07,31336510,738611761,23.75,23.45,23.6,-0.1,10000,1101,23.65
2025-10-08,21925139,514833822,23.75,23.4,23.4,-0.2,8358,1101,23.6
2025-10-09,18455320,433545010,23.7,23.4,23.45,0.05,6798,1101,23.45
2025-10-13,32976034,758429809,23.25,22.75,23.0,-0.45,13273,1101,23.1
2025-10-14,25371337,584351078,23.3,22.8,22.9,-0.1,9476,1101,23.1
2025-10-15,19381560,445352624,23.15,22.9,22.95,0.05,6300,1101,23.0
2025-10-16,13340758,307546051,23.25,22.95,23.0,0.05,4854,1101,23.05
2025-10-17,33315894,777986349,23.6,23.0,23.35,0.35,8600,1101,23.0
2025-10-20,22244742,519451487,23.8,23.15,23.25,-0.1,8600,1101,23.5
2025-10-21,24423223,562121624,23.35,22.85,22.9,-0.35,10737,1101,23.35
2025-10-22,15962992,367120363,23.15,22.9,22.95,0.05,5588,1101,22.95
2025-10-23,12272913,282663463,23.2,22.85,23.05,0.1,4700,1101,23.05
2025-10-27,21389049,491697105,23.4,22.85,22.95,-0.1,8917,1101,23.25
2025-10-28,19420236,443412634,23.1,22.7,22.8,-0.15,8678,1101,23.05
2025-10-29,22251060,502533927,22.85,22.5,22.55,-0.25,10112,1101,22.8
2025-10-30,26494384,592095240,22.65,22.25,22.3,-0.25,11878,1101,22.55
2025-10-31,22424576,498264116,22.4,22.1,22.1,-0.2,8974,1101,22.4
2025-11-03,44983386,975904105,22.15,21.5,21.5,-0.6,22750,1101,22.1
2025-11-04,34180546,725147481,21.7,21.05,21.1,-0.4,16393,1101,21.5
2025-11-05,18062138,380124146,21.15,20.9,21.1,0.0,8708,1101,21.1
2025-11-06,15026453,321045436,21.6,21.1,21.5,0.4,6533,1101,21.25
2025-11-07,16739628,363561208,21.9,21.35,21.75,0.25,6840,1101,21.45
2025-11-10,13051188,284558502,21.9,21.65,21.9,0.15,5487,1101,21.85
2025-11-11,24591975,544645626,22.35,21.95,22.0,0.1,8116,1101,22.0
2025-11-12,21800585,484880504,22.45,22.0,22.25,0.25,7441,1101,22.05
2025-11-13,30454883,665901898,22.15,21.6,21.9,-0.35,10736,1101,22.15
2025-11-14,26606192,574539878,21.85,21.45,21.5,-0.4,9690,1101,21.7
2025-11-17,18077932,389797823,21.7,21.45,21.5,0.0,5765,1101,21.55
2025-11-18,34186331,718434443,21.35,20.85,20.85,-0.65,14229,1101,21.35
2025-11-19,36219463,741676517,20.85,20.25,20.4,-0.45,13849,1101,20.85
2025-11-20,24487788,502870717,20.75,20.35,20.7,0.3,6508,1101,20.55
2025-11-21,24685964,508895219,20.85,20.45,20.55,-0.15,7666,1101,20.5
2025-11-24,45105494,952963874,21.35,20.8,21.2,0.65,8247,1101,20.8
2025-11-25,23375276,494560639,21.35,20.95,21.2,0.0,6296,1101,21.3
2025-11-26,30791526,671687205,22.05,21.35,21.95,0.75,10304,1101,21.35
2025-11-27,24336287,536251108,22.15,21.75,22.1,0.15,7555,1101,21.85
2025-11-28,52859340,1200424499,23.0,22.35,22.85,0.75,15375,1101,22.5
2025-12-01,36403182,840200561,23.45,22.75,22.8,-0.05,12831,1101,22.85
2025-12-02,22416900,511562814,23.0,22.7,22.8,0.0,7464,1101,22.9
2025-12-03,18924305,432691470,23.05,22.65,22.9,0.1,6658,1101,22.85
2025-12-04,23246432,537286529,23.3,22.9,22.95,0.05,7503,1101,22.9
2025-12-05,22930834,518462876,23.0,22.4,22.7,-0.25,8800,1101,23.0
2025-12-08,15342295,348371516,22.9,22.5,22.55,-0.15,5758,1101,22.7
2025-12-09,26111068,597828827,23.05,22.55,22.9,0.35,8855,1101,22.6
2025-12-10,17901133,407822528,23.0,22.65,22.65,-0.25,5857,1101,22.9
2025-12-11,23624136,529760263,22.8,22.25,22.35,-0.3,8299,1101,22.65
2025-12-12,16845074,378957035,22.75,22.3,22.35,0.0,6076,1101,22.6
2025-12-15,34554570,790011472,23.2,22.35,22.85,0.5,10650,1101,22.35
2025-12-16,31803108,713941505,22.8,22.3,22.3,-0.55,10209,1101,22.75
2025-12-17,20861415,466605224,22.5,22.25,22.4,0.1,6967,1101,22.3
2025-12-18,17898867,397477101,22.35,22.1,22.2,-0.2,6293,1101,22.25
2025-12-19,39193167,880408999,22.7,22.15,22.5,0.3,6697,1101,22.35
2025-12-22,15430917,349440504,22.9,22.5,22.6,0.1,5273,1101,22.75
2025-12-23,8302118,187673439,22.7,22.5,22.65,0.05,3416,1101,22.7
2025-12-24,11833725,268311260,22.85,22.6,22.6,-0.05,3669,1101,22.65
2025-12-26,12661518,287955998,22.9,22.5,22.8,0.2,4426,1101,22.6
2025-12-29,46730970,1090685033,23.65,22.95,23.3,0.5,15509,1101,22.95
2025-12-30,27542110,645344692,23.65,23.15,23.6,0.3,10295,1101,23.3
2025-12-31,20538944,479950291,23.7,23.2,23.2,-0.4,7431,1101,23.65
